fid,ID_TRC,CLASSE,SENS_CIR,NOM_VOIE,POSITION_R,ID_CYCL,slope_edit,length,umbrell_id,slope,Q85,NBLane,ADT,centerline,Estmt,DJMA_d,CL_d,CL_x,DIVIDED,lts,lts_c,lts_w,lts_c_w,lts_negD,Reach,BLanW,TYPE_VOIE,TYPE_VOIE2,ParkW,contraReac,contraLanW,contraParW,Reach_negD,BLanW_negD,ParkW_negD,asymmetric,GESTION_R,ed_typvoi,ed_typvoi2,drvewayVis,Narrow1Way,PROTEGE_4S,NBR_VOIE,LOCALISATI,LOCALIS_2,cn_Buff_R,cn_Buff_L,Buffer_R,Buffer_L,ID_TRC_int
20006,4011581,0,1,Triade,5,0,0.003130755,57.5,20005,0.003130755,42,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011581
20007,4012253,0,1,Trianon,5,0,-0.002335551,23.775,20006,-0.002335551,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012253
20008,4012254,0,1,Trianon,5,0,-0.004293232,24.338,20007,-0.004293232,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012254
20009,4012255,0,1,Trianon,5,0,0.00259725,19.253,20008,0.00259725,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012255
20010,4012256,0,1,Trianon,5,0,0.004681142,23.501,20009,0.004681142,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012256
20011,4011456,0,1,Finchley,5,0,-0.001588251,18.892,20010,-0.001588251,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011456
20012,4011455,0,0,Finchley,5,0,-0.002939184,152.472,20011,-0.002939184,34,1,1485,0,1485.44,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011455
20013,4011454,0,1,Cavendish,5,0,0.041057936,34.345,20012,0.041057936,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011454
20014,4011453,0,1,Robinson,5,0,0.026142838,42.846,20013,0.026142838,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011453
20015,4011452,0,-1,Cavendish,5,0,-0.028437827,36.926,20014,-0.028437827,34,1,750,0,-8888,750,1,1,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011452
20016,4011451,0,-1,Cavendish,5,0,-0.004088049,46.481,20015,-0.004088049,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011451
20017,4011450,8,1,25,5,0,-0.024890223,73.13,20016,-0.024890223,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011450
20018,4011449,8,1,25,2,0,-0.003394106,39.397,20017,-0.003394106,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011449
20019,4011448,8,1,25,5,0,-0.016205158,204.276,20018,-0.016205158,82,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011448
20020,4011580,0,1,Triade,5,0,-0.006683104,71.83,20019,-0.006683104,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011580
20021,4009882,0,0,Non-nommée,5,0,0.000941371,10.624,20020,0.000941371,66,1,1499,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009882
20022,4009880,7,1,Notre-Dame,5,26175,-0.00170596,97.628,20021,-0.00170596,66,2,8643,0,8643.937,0,1,-9999,NOT,1,-9999,1,-9999,-9999,0,0,6,0,0,0,0,0,0,0,0,No,3,9999,0,0,0,OUI,2,SUD,0,0,0,0,0,4009880
20023,4009877,6,-1,D'Iberville,6,0,-8888,56.88,20022,0.114462253,42,1,7999,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009877
20024,4009876,6,1,D'Iberville,6,0,-8888,42.856,20023,0.149819339,42,1,7999,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009876
20025,4009875,6,-1,D'Iberville,6,0,-8888,38.889,20024,-0.128842012,50,1,7999,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009875
20026,4009874,6,1,D'Iberville,6,0,-0.092950677,52.937,20025,-0.092950677,50,1,7999,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009874
20027,4009873,7,0,Parc,5,0,-0.011509186,44.317,20026,-0.011509186,50,3,7999,1,-8888,7999,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009873
20028,4009871,0,0,Non-nommée,5,0,0.00179998,11.113,20027,0.00179998,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009871
20029,4012258,0,-1,Marseille,5,0,0.002935779,44.286,20028,0.002935779,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012258
20030,4012257,0,1,Marseille,5,0,0.003923011,45.888,20029,0.003923011,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012257
20031,4009881,7,-1,Notre-Dame,5,0,-0.000418438,97.86,20030,-0.000418438,66,2,8373,0,8373.458,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009881
20032,4012344,0,0,Non-nommée,5,0,0.002580785,11.626,20031,0.002580785,42,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012344
20033,4011579,0,0,Non-nommée,5,0,-0.00741269,8.234,20032,-0.00741269,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011579
20034,4011249,8,-1,20,2,0,0.008466924,40.16,20033,0.008466924,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011249
20035,4011753,5,0,Gouin,5,0,0.008870296,206.324,20034,0.008870296,58,1,3067,1,3067.514,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011753
20036,4011752,5,0,Gouin,5,0,-0.003707653,934.666,20035,-0.003707653,58,1,3164,1,3164.002,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011752
20037,4011751,0,0,Laurent-Coderre,5,0,-0.002265211,150.109,20036,-0.002265211,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011751
20038,4011750,0,0,Jordi-Bonet,5,0,-0.004578667,80.816,20037,-0.004578667,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011750
20039,4011749,0,0,Jordi-Bonet,5,0,0.017894343,76.008,20038,0.017894343,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011749
20040,4011745,0,0,Bruants,5,0,-0.013731405,52.439,20039,-0.013731405,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011745
20041,4011744,0,0,Bruants,5,0,-0.02998077,24.017,20040,-0.02998077,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011744
20042,4011743,0,0,Palomino,5,0,-0.002201793,90.842,20041,-0.002201793,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011743
20043,4011558,0,1,Utilités publiques,5,0,0.00441821,45.272,20042,0.00441821,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011558
20044,4011557,4,0,Utilités publiques,5,0,-0.00556242,86.302,20043,-0.00556242,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,5,5,5,5,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011557
20045,4011556,4,1,Utilités publiques,5,0,-0.0152217,182.657,20044,-0.0152217,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,5,5,5,5,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011556
20046,4011067,8,1,138,5,0,0.012038749,318.171,20045,0.012038749,82,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011067
20047,4011066,8,1,138,2,0,0.016016969,23.103,20046,0.016016969,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011066
20048,4011065,8,1,138,5,0,0.027360687,236.494,20047,0.027360687,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011065
20049,4012072,4,0,Goulet,5,0,0.021220569,16.495,20048,0.021220569,34,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,5,5,5,5,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012072
20050,4012070,0,0,Jules-Helbronner,5,0,-0.000278106,143.844,20049,-0.000278106,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012070
20051,4012069,0,0,Non-nommée,5,0,0.013372096,9.288,20050,0.013372096,42,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012069
20052,4012068,6,1,Berri,5,0,-0.00305507,32.736,20051,-0.00305507,42,1,7999,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012068
20053,4012346,0,0,Non-nommée,5,24349,0.00524654,11.438,20052,0.00524654,42,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-8321,0,0,3,0,0,0,0,0,0,0,0,No,1,9999,0,0,0,NON,1,0,0,0,0,0,0,4012346
20054,4011754,0,0,Chouinard,5,0,0.000743979,53.766,20053,0.000743979,50,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011754
20055,4011755,0,0,Chouinard,5,0,0.002827229,148.571,20054,0.002827229,42,1,3828,1,3828.98,0,1,-9999,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011755
20056,4011756,6,0,Berri,5,25474,-0.006805001,121.981,20055,-0.006805001,42,3,12403,1,12403.872,0,1,-9999,NOT,1,1,1,1,-9999,1.5,1.5,4,44,0,0,0,0,0,0,0,No,2,9999,0,0,0,OUI,2,OUEST,0,0,0,0,0,4011756
20057,4011138,8,-1,13,5,0,0.009165397,34.917,20056,0.009165397,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011138
20058,4011248,8,-1,20,5,0,0.005495011,333.057,20057,0.005495011,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011248
20059,4011247,8,-1,20,5,0,-0.000498972,621.325,20058,-0.000498972,82,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011247
20060,4011246,8,1,20,2,0,-0.001417912,41.882,20059,-0.001417912,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011246
20061,4011245,8,1,20,5,0,-0.000539291,464.764,20060,-0.000539291,82,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011245
20062,4011244,8,1,20,5,0,-0.00079597,590.527,20061,-0.00079597,82,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011244
20063,4011243,8,-1,20,5,0,-0.001145535,464.804,20062,-0.001145535,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011243
20064,4011242,8,-1,20,2,0,-0.000242433,41.253,20063,-0.000242433,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011242
20065,4011157,8,1,13,2,0,0.020131258,98.87,20064,0.020131258,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011157
20066,4011156,8,1,13,5,0,0.021126702,40.671,20065,0.021126702,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011156
20067,4011250,8,1,20,5,0,0.003849747,293.551,20066,0.003849747,82,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011250
20068,4011154,8,1,13,2,0,-0.017019238,19.979,20067,-0.017019238,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011154
20069,4011151,8,1,Non-nommée,2,0,0.018775368,120.915,20068,0.018775368,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011151
20070,4011150,8,1,Non-nommée,5,0,0.008497627,283.636,20069,0.008497627,-8888,2,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011150
20071,4011149,8,1,Non-nommée,2,0,-0.046058031,14.548,20070,-0.046058031,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011149
20072,4011147,8,1,Non-nommée,5,0,0.008799918,502.195,20071,0.008799918,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011147
20073,4011146,8,-1,13,5,0,-0.005335916,530.419,20072,-0.005335916,82,3,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011146
20074,4011145,8,-1,13,5,0,-0.01006943,124.15,20073,-0.01006943,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011145
20075,4011142,8,1,Non-nommée,5,0,-0.00036528,602.339,20074,-0.00036528,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011142
20076,4011141,8,-1,13,2,0,-0.001603518,171.629,20075,-0.001603518,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011141
20077,4011139,8,-1,13,2,0,0.015384027,81.911,20076,0.015384027,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011139
20078,4011153,8,1,Non-nommée,2,0,-0.014013502,20.696,20077,-0.014013502,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011153
20079,4014405,8,-1,40,5,0,0.006237357,335.11,20078,0.006237357,82,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014405
20080,4012327,7,1,Métropolitain,5,0,0.007256474,224.649,20079,0.007256474,82,4,10851,0,10851.342,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012327
20081,4012325,0,0,40e,5,0,0.008287213,170.827,20080,0.008287213,34,1,1128,0,1128.984,0,0,-9999,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012325
20082,4014995,0,0,La Ronde,6,0,-0.082892837,181.819,20081,-0.082892837,34,1,2451,0,2451.481,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014995
20083,4014994,0,0,Rouen,6,0,-8888,18.939,20082,0.355918371,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014994
20084,4014993,0,0,Rouen,5,0,-0.010695823,30.856,20083,-0.010695823,42,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014993
20085,4014992,0,0,Rouen,5,0,-0.003101741,138.646,20084,-0.003101741,34,2,2295,0,2295.902,0,0,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014992
20086,4014991,0,0,Rouen,6,0,-8888,29.103,20085,-0.238142318,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014991
20087,4014990,5,1,Ontario,6,0,-8888,18.902,20086,0.297888901,58,1,2250,0,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014990
20088,4014989,5,1,Ontario,5,0,-0.043181501,91.02,20087,-0.043181501,50,1,4135,0,4135.837,0,1,1,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014989
20089,4010193,7,1,Transcanadienne,5,0,0.006655397,344.115,20088,0.006655397,74,3,6420,0,6420.775,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010193
20090,4013888,4,-1,Non-nommée,5,0,0.084109397,64.351,20089,0.084109397,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,5,5,5,5,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013888
20091,4013886,0,-1,William-Longhurst,5,0,-0.006013555,146.35,20090,-0.006013555,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013886
20092,4013885,0,0,William-Longhurst,5,0,0.029935738,73.184,20091,0.029935738,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013885
20093,4013884,0,1,William-Longhurst,5,0,-0.005940367,148.154,20092,-0.005940367,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,2,-9999,2,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013884
20094,4013883,0,0,William-Longhurst,5,0,0.004865796,71.387,20093,0.004865796,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013883
20095,4013882,0,0,Montérégiennes,5,0,-0.031714404,72.864,20094,-0.031714404,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013882
20096,4013881,0,0,Montérégiennes,5,0,0.005548706,117.265,20095,0.005548706,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013881
20097,4013876,8,1,Non-nommée,3,0,0.005613335,160.919,20096,0.005613335,-8888,1,-8888,-9999,-8888,-8888,-8888,-8888,NOT,6,6,6,6,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013876
20098,4013875,0,0,Laval,5,0,0.008623969,54.029,20097,0.008623969,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013875
20099,4013874,0,-1,Laval,5,25843,0.002574978,129.762,20098,0.002574978,34,1,724,0,724.243,0,1,1,NOT,1,1,1,1,-9999,0,0,3,31,0,4,1.7,2.3,0,0,0,No,2,9999,0,0,0,NON,1,0,0,0,0,0,0,4013874
20100,4013873,6,0,Non-nommée,5,0,0.017201403,15.117,20099,0.017201403,50,1,7999,1,-8888,-8888,-8888,-8888,NOT,3,-9999,3,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013873
20101,4014996,0,0,La Ronde,6,0,-0.021236924,31.081,20100,-0.021236924,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014996
20102,4014997,0,0,La Ronde,5,0,0.039928748,63.119,20101,0.039928748,34,1,1499,0,-8888,-8888,-8888,-8888,NOT,1,-9999,1,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014997
20103,4014998,7,-1,Sherbrooke,2,0,-6.15742E-06,111.844,20102,-6.16E-06,50,4,15115,0,15115.809,0,1,-9999,NOT,4,-9999,4,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014998
