,cyclist_id,origin,destination
2458,3586,29795,29794
2459,3588,28107,28107
2460,3589,27802,28107
2461,3590,21031,17597
2462,3591,18857,23043
2463,3592,19439,8298
2464,3595,16030,16322
2465,3596,8297,3747
2466,3602,23720,16414
2467,3604,26930,18245
2468,3607,10830,14147
2469,3611,4077,8299
2470,3612,14381,14071
2471,3614,24836,28096
2472,3615,11732,16672
2473,3616,8622,28395
2474,3617,23762,14382
2475,3618,28111,21360
2476,3620,31978,31975
2477,3623,28104,18805
2478,3624,24366,25195
2479,3625,19480,27167
2480,3626,11586,20418
2481,3627,24908,28399
2482,3632,30807,28472
2483,3633,29083,30505
2484,3634,28146,29432
2485,3636,26928,19480
2486,3637,26670,12243
2487,3638,29115,20421
2488,3639,21439,30656
2489,3643,19444,22817
2490,3644,20421,16680
2491,3645,27268,28194
2492,3646,24889,16304
2493,3647,14760,14762
2494,3648,17298,25274
2495,3650,26314,16226
2496,3651,26951,21651
2497,3652,17216,27751
2498,3655,12669,25487
2499,3657,12243,26695
2500,3658,24889,20711
2501,3659,25074,25074
2502,3660,20710,16329
2503,3661,21938,19757
2504,3662,11750,12084
2505,3664,15813,18567
2506,3665,26926,27009
2507,3666,28207,19473
2508,3667,26711,22541
2509,3668,11022,22005
2510,3669,21607,24352
2511,3670,24352,21607
2512,3671,27541,26393
2513,3672,22825,24634
2514,3674,27933,22005
2515,3675,25473,25835
2516,3676,24603,21364
2517,3677,20718,16924
2518,3678,24872,21702
2519,3679,24360,22825
2520,3683,25712,14616
2521,3685,25194,24072
2522,3686,22005,22249
2523,3687,22524,26929
2524,3688,27612,27591
2525,3689,18257,29445
2526,3690,20101,22580
2527,3691,22282,24870
2528,3692,5266,5993
2529,3693,5997,6797
2530,3694,29743,24314
2531,3695,26960,21938
2532,3696,6797,6433
2533,3697,25752,28160
2534,3698,28105,28107
2535,3699,25981,25183
2536,3700,20106,13362
2537,3702,25421,25981
2538,3703,24024,22204
2539,3705,26393,27959
2540,3706,26396,27959
2541,3708,32471,31627
2542,3709,18889,28460
2543,3710,25213,27450
2544,3711,13712,20424
2545,3713,14622,29433
2546,3714,22522,26086
2547,3716,22580,18865
2548,3717,29433,26956
2549,3718,27933,24313
2550,3719,11411,11410
2551,3721,9592,9601
2552,3722,27579,30375
2553,3723,25737,22766
2554,3724,20106,18878
2555,3725,16638,14382
2556,3726,17607,30091
2557,3728,11780,5173
2558,3729,19161,19802
2559,3730,5187,22193
2560,3732,22192,23997
2561,3733,21651,24058
2562,3737,25734,27934
2563,3738,15230,17531
2564,3739,23759,21651
2565,3740,21953,24057
2566,3742,18246,18245
2567,3743,24027,27252
2568,3745,28464,29445
2569,3746,24059,21952
2570,3747,28787,25794
2571,3748,26372,29392
2572,3750,30516,27626
2573,3751,22261,18567
2574,3752,15370,16842
2575,3753,16002,24881
2576,3754,16391,21038
2577,3755,18878,24945
2578,3756,25752,25449
2579,3757,25450,25449
2580,3758,18575,20098
2581,3759,30022,28107
2582,3760,26956,26005
2583,3761,28788,23196
2584,3763,27933,24314
2585,3765,27800,21222
2586,3766,18889,28460
2587,3767,20580,11793
2588,3769,21031,18568
2589,3771,22193,6528
2590,3772,28820,28821
2591,3773,31620,32473
2592,3774,20937,26269
2593,3777,32471,31627
2594,3778,24018,24138
2595,3779,27953,27360
2596,3781,25791,27800
2597,3785,16415,16416
2598,3786,27452,25752
2599,3791,19136,24227
2600,3792,24137,27626
2601,3793,27531,27531
2602,3795,24357,16667
2603,3796,22006,18248
2604,3801,25793,26327
2605,3802,2243,1925
2606,3803,1925,2242
2607,3804,1925,2237
2608,3806,29411,28095
2609,3807,16412,23720
2610,3809,30961,21744
2611,3810,20725,20427
2612,3812,25118,28121
2613,3813,23278,18263
2614,3814,18262,23278
2615,3816,24074,27518
2616,3817,25316,27030
2617,3818,21390,24609
2618,3822,19804,26312
2619,3823,11051,26365
2620,3824,29107,28143
2621,3825,27287,24598
2622,3826,23532,24598
2623,3829,24892,22233
2624,3830,29116,24028
2625,3831,21651,25192
2626,3832,21400,21367
2627,3834,16337,21035
2628,3835,22821,22820
2629,3836,18136,20984
2630,3837,24945,18156
2631,3839,14595,15361
2632,3840,25258,31226
2633,3843,11594,14866
2634,3844,14592,9046
2635,3845,26120,26660
2636,3846,22192,21906
2637,3847,19154,26625
2638,3848,26093,18500
2639,3850,21958,18558
2640,3852,20098,28161
2641,3853,29456,26343
2642,3854,26969,18241
2643,3855,24366,25191
2644,3859,22825,26709
2645,3862,31908,31416
2646,3863,25245,28095
2647,3864,28098,25517
2648,3865,24556,23197
2649,3866,19945,19945
2650,3867,20073,23773
2651,3871,27268,24373
2652,3888,20712,19766
2653,3896,24934,27577
2654,3904,16921,17217
2655,3907,26988,27000
2656,3934,17483,15081
2657,3943,23505,23194
2658,3964,19473,12374
2659,3969,16412,23720
2660,4018,21334,21614
2661,4050,25217,25813
2662,4054,19798,20108
2663,4059,27226,26974
2664,4067,11410,11410
2665,4088,27035,28491
2666,4090,5446,5800
2667,4093,24609,21390
2668,4095,24980,25464
2669,4121,11278,21353
2670,4124,24073,23485
2671,4154,20711,22235
2672,4157,27254,25460
2673,4165,19470,18883
2674,4169,11048,10730
2675,4190,19798,24602
2676,4192,27288,20724
2677,4226,13730,26626
2678,4227,21064,26347
2679,4231,22006,23498
2680,4232,20434,26347
2681,4236,29759,30649
2682,4237,30088,29794
2683,4239,27038,22279
2684,4248,19163,17933
2685,4260,26328,27218
2686,4303,26997,27009
2687,4304,26929,26670
2688,4315,22843,23486
2689,4319,26709,25776
2690,4321,23486,21958
2691,4325,22235,20711
2692,4336,24628,24369
2693,4341,21651,22235
2694,4344,25450,24037
2695,4351,22282,24871
2696,4359,23532,24871
2697,4379,23468,27795
2698,4399,28174,25429
2699,4402,23063,21550
2700,4415,30057,29444
2701,4417,24912,26092
2702,4419,25471,20071
2703,4449,18870,16985
2704,4450,27862,20395
2705,4452,19762,17222
2706,4465,22523,21651
2707,4491,26561,25950
2708,4541,15370,16842
2709,4556,24886,22499
2710,4560,21045,26986
2711,4564,24625,20033
2712,4587,25457,24072
2713,4649,8622,30015
2714,4655,14906,12714
2715,4657,25476,27872
2716,4675,624,638
2717,4683,2237,1924
2718,4703,26092,27030
2719,4707,22846,24940
2720,4710,27294,23832
2721,4723,11735,12098
2722,4752,21390,24609
2723,4772,24937,23484
2724,4780,22843,25797
2725,4786,16942,20712
2726,4787,16930,26705
2727,4789,22580,23498
2728,4800,17607,18568
2729,4805,12081,11727
2730,4809,18878,17923
2731,4824,20726,16221
2732,4826,23496,24940
2733,4844,22824,22518
2734,4879,22519,21651
2735,4947,23181,21364
2736,4952,26056,25726
2737,4955,28770,27591
2738,4960,24067,25216
2739,4962,20724,16221
2740,5001,27041,23691
2741,5016,26053,27000
2742,5019,23532,24872
2743,5029,19458,20710
2744,5047,10321,10954
2745,5051,10952,10325
2746,5067,23779,24380
2747,5072,24328,24900
2748,5075,26929,30036
2749,5079,23483,25223
2750,5083,24630,23776
2751,5117,22526,20074
2752,5119,24648,23486
2753,5127,21049,11587
2754,5150,29474,29483
2755,5154,27046,26660
2756,5160,18803,17849
2757,5168,31852,30242
2758,5180,21364,23484
2759,5208,27541,26085
2760,5212,22839,21364
2761,5220,24871,23818
2762,5230,29116,19456
2763,5273,14758,10325
2764,5286,22203,20357
2765,5296,23471,22233
2766,5314,23493,24942
2767,5316,23235,22893
2768,5385,20417,25727
2769,5388,20417,25727
2770,5390,20417,26036
2771,5391,20417,25727
2772,5416,11733,11411
2773,5420,17923,18569
2774,5436,21938,24634
2775,5438,24398,24645
2776,5458,25791,28198
2777,5463,26086,26086
2778,5486,11740,11738
2779,5514,19805,22842
2780,5585,12081,12084
2781,5596,18578,19795
2782,5647,21651,25973
2783,5648,27586,27260
2784,5668,23532,24598
2785,5697,24875,26031
2786,5709,26117,25462
2787,5726,25792,27801
2788,5743,24651,25472
2789,5774,21034,22235
2790,5780,26997,27009
2791,5783,17913,16984
2792,5784,28122,20350
2793,5833,24630,19408
2794,5835,21421,26030
2795,5838,12725,24111
2796,5847,22548,24089
2797,5863,27169,25960
2798,5879,28105,19117
2799,5891,13970,15423
2800,5895,7501,21992
2801,5899,18918,24380
2802,5909,22895,16114
2803,5910,27933,25239
2804,5938,23532,24597
2805,5941,24598,23532
2806,5943,24597,23532
2807,5944,24871,23533
2808,5945,30961,21744
2809,5947,17901,30078
2810,5955,18193,27794
2811,5962,26987,21045
2812,5963,21050,26654
2813,5988,29083,27252
2814,6009,99,51
2815,6043,24354,26052
2816,6100,11738,11737
2817,6101,16051,10014
2818,6103,11130,12337
2819,6126,12085,11716
2820,6127,11720,12085
2821,6133,12083,11716
2822,6137,23826,32501
2823,6169,17747,19944
2824,6177,27149,22261
2825,6189,18244,19164
2826,6191,18578,16985
2827,6196,27933,23195
2828,6238,27267,27220
2829,6247,24928,27000
2830,6251,25258,24111
2831,6252,24112,25812
2832,6256,24059,26349
2833,6273,27933,18581
2834,6284,27537,21689
2835,6298,27810,21052
2836,6303,23983,24966
2837,6310,20711,22235
2838,6334,11732,23758
2839,6353,25193,24598
2840,6364,27268,28784
2841,6368,28784,27269
2842,6390,30021,27252
2843,6397,26670,25443
2844,6402,22881,30097
2845,6407,11586,20418
2846,6417,24950,24036
2847,6419,24949,24323
2848,6427,27524,26323
2849,6432,15406,18865
2850,6449,22887,26039
2851,6463,19771,22495
2852,6491,27224,28435
2853,6521,22501,20395
2854,6525,20065,21645
2855,6580,15814,16681
2856,6597,24111,22575
2857,6599,21029,21641
2858,6622,23181,16115
2859,6623,21035,16617
2860,6630,27603,26999
2861,6652,25729,26044
2862,6664,22559,16118
2863,6695,16112,26025
2864,6706,13725,15500
2865,6708,25490,16129
2866,6740,27037,27626
2867,6755,15406,18877
2868,6757,15124,18865
2869,6758,20398,22825
2870,6763,28672,28672
2871,6768,21607,19728
2872,6769,22283,22011
2873,6770,27268,28783
2874,6771,30648,30659
2875,6773,29077,27268
2876,6775,22011,23532
2877,6780,28105,27801
2878,6784,22887,23816
2879,6794,30572,30583
2880,6800,14753,17816
2881,6805,26685,27268
2882,6817,17932,21699
2883,6819,28104,28104
2884,6829,8513,8803
2885,6832,22276,25814
2886,6859,24801,23131
2887,6863,4759,18114
2888,6865,26969,26997
2889,6869,28103,28105
2890,6874,30096,22880
2891,6875,26056,26988
2892,6880,16962,18500
2893,6882,8178,8169
2894,6883,8163,8212
2895,6884,23137,25192
2896,6895,25794,26327
2897,6898,30659,21442
2898,6908,24126,25826
2899,6959,28804,27257
2900,6974,30983,27166
2901,7024,27288,24597
2902,7038,23482,16985
2903,7042,24670,26362
2904,7046,26929,25432
2905,7049,26626,26927
2906,7059,17282,18244
2907,7078,26926,25188
2908,7084,26716,27031
2909,7089,25788,26365
2910,7093,28481,27009
2911,7147,26327,26969
2912,7156,15814,16681
2913,7186,24634,26997
2914,7238,24130,23533
2915,7244,23412,23102
2916,7249,19496,20444
2917,7252,20445,19496
2918,7253,13381,12374
2919,7276,26369,27954
2920,7282,24928,27000
2921,7287,28106,28106
2922,7311,27578,27000
2923,7324,17270,28164
2924,7330,24609,24609
2925,7382,25207,24609
2926,7383,28504,28822
2927,7388,29437,28823
2928,7389,19484,26342
2929,7394,26368,27029
2930,7397,24609,21391
2931,7416,21273,26929
2932,7457,23494,24942
2933,7480,14472,22798
2934,7509,24627,25214
2935,7511,22011,28804
2936,7516,23492,24940
2937,7553,23496,24939
2938,7559,22546,23759
2939,7571,19443,22003
2940,7594,28506,29446
2941,7622,28173,27008
2942,7623,26929,26670
2943,7631,22138,18764
2944,7640,13377,12086
2945,7641,9579,9243
2946,7648,16879,17173
2947,7650,27602,21659
2948,7656,27268,28464
2949,7658,27883,27268
2950,7660,25488,24369
2951,7664,25485,26709
2952,7668,26709,25490
2953,7674,25487,23179
2954,7681,23483,25488
2955,7707,11738,11738
2956,7713,26724,24967
2957,7734,21573,21606
2958,7738,30649,30344
2959,7743,24968,26724
2960,7744,22006,11733
2961,7746,23181,19484
2962,7747,17291,24946
2963,7807,12243,26671
2964,7817,15497,14617
2965,7820,19445,27933
2966,7825,14618,15497
2967,7835,21051,26034
2968,7840,24091,18918
2969,7858,16587,18118
2970,7863,17282,19163
2971,7866,18889,16985
2972,7868,23412,18746
2973,7873,18842,18519
2974,7885,13440,13772
2975,7892,26306,27298
2976,7896,22283,23539
2977,7908,24609,21389
2978,7919,5185,21906
2979,7958,18842,18520
2980,7965,21385,21386
2981,8047,22848,24940
2982,8054,28504,29437
2983,8086,17607,19154
2984,8090,18558,16677
2985,8110,27268,28464
2986,8112,28178,27592
2987,8118,24369,22258
2988,8144,28504,29440
2989,8145,27288,24871
2990,8147,17933,24881
2991,8159,23181,24652
2992,8163,24908,25214
2993,8193,18815,17230
2994,8215,25216,25216
2995,8249,21651,24072
2996,8255,17923,19163
2997,8256,19478,16985
2998,8257,17607,18244
2999,8259,18878,16985
3000,8267,18176,18814
3001,8279,26314,28122
3002,8294,24886,23448
3003,8298,23448,20711
3004,8340,26976,24358
3005,8353,12719,11738
3006,8376,31157,32296
3007,8380,28393,27474
3008,8396,25804,27035
3009,8405,28104,28107
3010,8424,15227,15228
3011,8431,21694,22892
3012,8450,24345,22525
3013,8453,26903,13730
3014,8469,12098,12085
3015,8474,16037,26328
3016,8480,23532,22890
3017,8498,11740,11753
3018,8529,26978,26362
3019,8547,23994,25160
3020,8549,28505,28822
3021,8550,15360,16576
3022,8551,16576,15357
3023,8555,25401,26585
3024,8593,28822,29109
3025,8595,15067,10325
3026,8618,29439,30061
3027,8622,17281,18566
3028,8623,18243,16984
3029,8624,30062,29440
3030,8648,24059,22248
3031,8663,26332,16118
3032,8665,24371,25487
3033,8684,25523,26660
3034,8687,14472,22800
3035,8707,19481,26028
3036,8709,28138,28094
3037,8711,12083,12084
3038,8744,25788,27604
3039,8746,26936,26394
3040,8748,14907,14335
3041,8769,21046,26314
3042,8771,18435,18166
3043,8775,26957,27005
3044,8776,26071,25216
3045,8781,25216,25214
3046,8797,24049,22824
3047,8819,26710,11051
3048,8820,15816,14033
3049,8830,22824,25203
3050,8847,23768,25216
3051,8866,26978,16395
3052,8896,27622,28218
3053,8914,15464,25195
3054,8917,11738,11423
3055,8932,27250,24623
3056,8933,24083,26374
3057,8961,11740,11738
3058,8975,21044,27259
3059,8992,25788,26627
3060,8994,21637,20057
3061,9000,11432,10820
3062,9006,9927,8904
3063,9011,17869,17863
3064,9036,26025,27298
3065,9039,18815,17230
3066,9041,10820,11146
3067,9045,25215,25214
3068,9050,26714,25489
3069,9076,11742,12085
3070,9086,27036,29445
3071,9090,29445,28826
3072,9098,28827,27037
3073,9117,25490,27903
3074,9123,27014,26092
3075,9147,29445,29437
3076,9164,12084,12725
3077,9202,11728,12085
3078,9236,11731,12084
3079,9260,24918,24369
3080,9262,24371,25487
3081,9276,26019,24606
3082,9280,28138,28092
3083,9288,27626,29437
3084,9298,27288,24598
3085,9320,24556,23390
3086,9333,12718,12088
3087,9334,24329,25489
3088,9346,24885,24313
3089,9347,24313,24881
3090,9348,11740,12088
3091,9364,14763,14023
3092,9387,20428,18878
3093,9391,28466,27582
3094,9458,12374,12085
3095,9459,24369,25488
3096,9462,8244,8244
3097,9473,26019,24884
3098,9490,8244,8240
3099,9504,28818,28824
3100,9538,21387,23538
3101,9545,25677,27449
3102,9550,11742,11738
3103,9562,24609,25790
3104,9582,8244,8244
3105,9596,25441,23532
3106,9601,22800,15073
3107,9619,17282,26338
3108,9624,12085,12085
3109,9664,11734,11716
3110,9666,21045,26695
3111,9669,25783,24636
3112,9670,24076,25488
3113,9686,22285,23538
3114,9703,25485,25783
3115,9705,21641,20395
3116,9706,11738,12085
3117,9719,16984,17908
3118,9731,17608,18568
3119,9733,18878,16985
3120,9744,24609,25790
3121,9749,28826,22582
3122,9759,28504,29437
3123,9768,11737,11735
3124,9769,11738,11738
3125,9795,25476,26717
3126,9803,25788,26709
3127,9806,26709,25489
3128,9835,17290,29083
3129,9843,25201,10673
3130,9858,24371,25487
3131,9868,26298,24881
3132,9874,15691,16576
3133,9900,26711,26067
3134,9901,21606,21606
3135,9905,16984,19164
3136,9908,10820,11738
3137,9936,28504,29437
3138,9941,24649,22547
3139,9945,26027,22024
3140,9952,21650,20071
3141,10044,25789,26365
3142,10054,23534,23538
3143,10055,11740,12098
3144,10056,12098,12085
3145,10061,21606,17173
3146,10063,28122,27253
3147,10068,22193,24847
3148,10069,24277,22194
3149,10096,14472,22798
3150,10099,20726,22862
3151,10106,12084,12085
3152,10117,26025,16111
3153,10122,11735,11737
3154,10131,17289,29083
3155,10134,26298,24885
3156,10145,14595,15356
3157,10162,12086,15507
3158,10185,25485,24609
3159,10193,24610,24040
3160,10197,24076,25488
3161,10210,23102,21906
3162,10224,11755,11738
3163,10241,25487,23777
3164,10255,24609,24613
3165,10289,27000,25178
3166,10290,25788,24609
3167,10294,25201,10665
3168,10299,29083,16991
3169,10309,16129,22007
3170,10313,12373,12088
3171,10316,26030,22024
3172,10322,24946,23505
3173,10331,25485,24609
3174,10345,23539,23533
3175,10347,26365,25460
3176,10363,22008,23855
3177,10376,11738,11735
3178,10384,27009,28481
3179,10392,24359,23484
3180,10393,25779,25216
3181,10415,24886,26019
3182,10416,26298,24886
3183,10426,26342,21906
3184,10432,26330,26064
3185,10439,12374,12088
3186,10446,26670,26064
3187,10450,21607,17911
3188,10459,10662,25201
3189,10467,25457,24058
3190,10472,26711,26069
3191,10482,27000,25178
3192,10485,26711,26069
3193,10486,26709,25788
3194,10493,25236,27000
3195,10500,24371,25487
3196,10507,26069,26365
3197,10508,28660,28353
3198,10509,27009,27268
3199,10515,26696,27000
3200,10529,26711,26067
3201,10531,21643,26063
3202,10539,26027,21717
3203,10550,21366,25763
3204,10551,26067,26710
3205,10560,11738,11398
3206,10561,11396,12085
3207,10577,21421,26027
3208,10596,21606,23735
3209,10602,25485,24609
3210,10607,24609,25792
3211,10615,24610,21960
3212,10616,26027,22024
3213,10621,27009,28167
3214,10622,28167,27009
3215,10624,22246,22858
3216,10652,25489,24647
3217,10653,24647,25487
3218,10658,21693,23855
3219,10662,24609,25790
3220,10663,24946,16681
3221,10678,22548,24946
3222,10692,25789,24609
3223,10695,25180,27000
3224,10708,27167,27167
3225,10717,26711,26069
3226,10721,11738,12374
3227,10725,12085,12362
3228,10736,26027,21717
3229,10745,26711,26069
3230,10776,25753,26669
3231,10779,26670,26064
3232,10791,26711,26069
3233,10794,12383,12098
3234,10796,12729,12085
3235,10814,26064,23127
3236,10815,23124,24572
3237,10821,11742,11738
3238,10827,26668,26064
3239,10850,18494,17870
3240,10879,26711,26069
3241,10880,26064,27009
3242,10894,24371,25241
3243,10908,27288,24597
3244,10932,26711,26069
3245,10937,26067,26710
3246,10938,26711,26069
3247,10940,27268,27009
3248,10957,26064,26711
3249,10960,23131,26999
3250,10973,26067,26711
3251,10976,22007,16131
3252,10977,16129,22582
3253,10978,24612,17871
3254,10979,26067,24357
3255,10980,23768,26069
3256,11004,26069,27009
3257,11005,26711,26067
3258,11006,25763,17923
3259,11007,25789,24609
3260,11010,22007,15231
3261,11011,16129,22008
3262,11013,26339,24109
3263,11046,18553,28100
3264,11047,27796,18553
3265,11048,18553,25439
3266,11050,12084,13079
3267,11067,21042,26694
3268,11070,31388,28786
3269,11072,23787,21658
3270,11073,12084,14376
3271,11084,18862,28100
3272,11087,22582,28820
3273,11100,18887,16988
3274,11106,15809,17920
3275,11109,28171,28782
3276,11123,24366,26075
3277,11127,25487,24647
3278,11144,18494,17869
3279,11146,26711,26067
3280,11148,23103,22193
3281,11150,26711,26069
3282,11167,16131,22582
3283,11178,25778,25778
3284,11179,31398,31417
3285,11189,26668,26064
3286,11191,26067,26711
3287,11197,24946,16681
3288,11203,26064,27009
3289,11221,25487,25224
3290,11223,24922,25790
3291,11229,15709,15081
3292,11256,26711,26067
3293,11258,26976,26668
3294,11259,26670,22522
3295,11263,28782,31397
3296,11269,26694,25471
3297,11294,26064,26711
3298,11298,28468,27258
3299,11302,26988,28782
3300,11318,26711,26069
3301,11327,26069,21906
3302,11340,26064,26668
3303,11356,21358,20700
3304,11387,24937,27009
3305,11391,26668,17537
3306,11419,24609,25206
3307,11429,26672,26064
3308,11431,20093,19771
3309,11448,26711,26067
3310,11461,13734,15509
3311,11463,11738,11438
3312,11484,15238,14039
3313,11490,23100,21906
3314,11494,26667,24881
3315,11498,27867,26975
3316,11542,25489,23484
3317,11545,9741,9076
3318,11555,22582,23817
3319,11571,21043,26695
3320,11587,26711,26067
3321,11604,21652,19787
3322,11630,24597,23532
3323,11651,23486,25489
3324,11652,12084,12710
3325,11663,23474,24061
3326,11679,25487,24369
3327,11702,26332,21421
3328,11720,23488,20706
3329,11748,12724,12087
3330,11750,24597,25188
3331,11756,11738,12374
3332,11757,12374,11738
3333,11758,12098,12085
3334,11766,11738,11116
3335,11785,26340,26668
3336,11800,11742,11738
3337,11823,28403,28399
3338,11830,26668,25761
3339,11853,21939,23466
3340,11921,24279,22194
3341,11922,23125,24279
3342,11943,17610,26969
3343,11983,18049,18051
3344,12008,27218,19798
3345,12010,11738,11403
3346,12011,11399,11737
3347,12035,26384,23981
3348,12044,26294,24572
3349,12046,22272,29232
3350,12066,22826,22247
3351,12127,28143,19162
3352,12133,26670,26064
3353,12138,22893,22588
3354,12139,23538,23533
3355,12141,27218,19798
3356,12144,25489,23483
3357,12145,23486,25489
3358,12171,12095,12085
3359,12172,8502,21053
3360,12178,19121,22230
3361,12180,14035,11457
3362,12193,22193,24279
3363,12198,23705,22194
3364,12202,25781,24384
3365,12203,23533,24597
3366,12204,22193,23102
3367,12212,14908,28425
3368,12252,12719,12088
3369,12271,25759,26360
3370,12279,26067,26669
3371,12284,24906,25214
3372,12301,26668,24626
3373,12307,12101,12730
3374,12309,12730,12085
3375,12316,12083,12085
3376,12325,5550,4412
3377,12333,24939,25488
3378,12344,25789,26709
3379,12345,26709,25790
3380,12369,22409,21906
3381,12379,20734,25478
3382,12392,22858,21658
3383,12401,24901,24619
3384,12403,27620,24871
3385,12410,26668,26976
3386,12456,22525,22246
3387,12493,25782,27033
3388,12494,29658,25960
3389,12520,24348,25760
3390,12522,26065,26669
3391,12525,12086,12379
3392,12552,28506,29437
3393,12553,25431,24880
3394,12555,29439,29743
3395,12557,29440,28823
3396,12580,12083,12084
3397,12581,11740,11769
3398,12583,12083,12085
3399,12608,19476,19794
3400,12617,27035,13371
3401,12642,27492,25171
3402,12684,22826,21962
3403,12692,24597,27620
3404,12694,25487,23777
3405,12695,23777,25488
3406,12710,23535,23238
3407,12718,21421,26030
3408,12721,25487,23776
3409,12723,23777,25488
3410,12729,26064,26678
3411,12731,26670,26064
3412,12732,26340,26669
3413,12743,25504,29223
3414,12744,26027,22024
3415,12760,29225,29225
3416,12761,12374,12384
3417,12762,12381,12088
3418,12790,22193,26668
3419,12794,12083,12085
3420,12796,26332,26065
3421,12799,26065,24613
3422,12804,21651,22828
3423,12807,28104,28106
3424,12817,26085,25460
3425,12826,25788,27604
3426,12832,27277,25788
3427,12858,25788,24609
3428,12860,10820,12085
3429,12896,26064,26959
3430,12908,16677,24313
3431,12925,26065,26668
3432,12956,22825,22246
3433,12970,24281,11468
3434,12978,28505,29437
3435,12986,26069,26668
3436,13005,26027,22024
3437,13010,21035,16336
3438,13023,25440,26974
3439,13056,27036,29104
3440,13066,13070,13721
3441,13067,24409,28822
3442,13080,26709,25790
3443,13095,22193,27278
3444,13099,25103,26848
3445,13100,21986,19150
3446,13112,5792,5433
3447,13120,23532,24668
3448,13124,12083,12085
3449,13145,17869,20726
3450,13146,31773,9591
3451,13152,30820,28727
3452,13156,21241,28142
3453,13159,4604,3908
3454,13171,24595,26312
3455,13197,26310,24592
3456,13199,26346,26681
3457,13245,24871,26309
3458,13257,11410,11737
3459,13258,26052,26063
3460,13261,24614,24625
3461,13263,26105,27029
3462,13264,11422,11738
3463,13267,24899,25216
3464,13281,24277,22194
3465,13282,22193,24274
3466,13334,25429,24308
3467,13335,24619,12078
3468,13337,24597,25188
3469,13343,25436,26687
3470,13348,29483,28834
3471,13350,25763,22195
3472,13352,26065,21964
3473,13354,14765,16294
3474,13364,22246,21958
3475,13387,24308,26310
3476,13390,27035,13045
3477,13414,25450,24700
3478,13419,26064,26685
3479,13476,24308,26310
3480,13495,24604,24308
3481,13497,11145,11738
3482,13507,16049,19455
3483,13568,20101,20734
3484,13572,25192,21906
3485,13575,16617,20712
3486,13584,14093,23181
3487,13602,21414,22019
3488,13610,21316,23732
3489,13630,17605,26016
3490,13634,24592,26311
3491,13643,11418,11144
3492,13644,12083,12087
3493,13645,11743,11769
3494,13646,12098,11738
3495,13681,20731,20100
3496,13684,22193,21037
3497,13698,24592,26310
3498,13730,12723,12085
3499,13735,25460,24634
3500,13758,24361,25784
3501,13768,25671,26940
3502,13776,24592,26308
3503,13779,21420,26028
3504,13785,26308,24592
3505,13790,24612,24609
3506,13800,14595,15356
3507,13817,22893,22893
3508,13827,28821,27918
3509,13828,14595,15356
3510,13845,21938,24634
3511,13848,20649,24308
3512,13857,27957,28223
3513,13858,19478,22893
3514,13862,27039,25259
3515,13916,24985,25520
3516,13983,15201,14597
3517,13991,16133,16134
3518,14007,25416,24869
3519,14012,23996,22765
3520,14040,14598,15200
3521,14047,28598,29225
3522,14050,23165,24634
3523,14059,11746,12085
3524,14068,26975,26668
3525,14069,26954,22194
3526,14077,29769,18165
3527,14135,29758,24619
3528,14176,27500,25424
3529,14178,25201,25770
3530,14179,26075,25200
3531,14180,27036,29104
3532,14186,27270,26978
3533,14189,26330,26064
3534,14210,22895,23533
3535,14217,28095,25193
3536,14227,25222,22823
3537,14230,26325,24318
3538,14242,19476,19164
3539,14248,16944,18179
3540,14274,23532,23228
3541,14275,12085,12085
3542,14278,23814,24669
3543,14280,18237,15753
3544,14283,24111,23533
3545,14310,17496,17501
3546,14311,11740,11427
3547,14312,11145,11738
3548,14326,26718,25227
3549,14328,22905,22294
3550,14335,23532,23816
3551,14341,24110,23533
3552,14370,31877,32478
3553,14409,12724,26035
3554,14413,28834,29483
3555,14421,25234,23760
3556,14422,19133,19449
3557,14423,18520,18847
3558,14428,25215,25216
3559,14486,25788,27604
3560,14492,27006,26086
3561,14498,25224,26093
3562,14532,22475,23695
3563,14548,26330,25761
3564,14595,23538,24140
3565,14607,14093,14093
3566,14624,13053,14031
3567,14625,24054,25431
3568,14639,17531,26373
3569,14643,25429,23735
3570,14646,24892,25712
3571,14654,19049,23991
3572,14666,16596,26029
3573,14721,27287,26715
3574,14757,21930,22508
3575,14762,24604,26328
3576,14773,12384,12088
3577,14774,11742,12098
3578,14775,12101,12730
3579,14827,21952,20395
3580,14830,26263,24561
3581,14855,20984,21906
3582,14857,26597,24561
3583,14862,16556,23388
3584,14868,11418,10518
3585,14871,22271,24377
3586,14889,24991,23535
3587,14904,29439,30061
3588,14907,28396,26899
3589,14915,29225,28920
3590,14942,18824,18494
3591,14952,22192,20355
3592,14957,28774,19151
3593,14965,26026,24308
3594,14966,15818,15498
3595,14979,14024,15200
3596,15011,25490,27604
3597,15021,25224,25790
3598,15031,24871,26311
3599,15036,24671,24881
3600,15039,28108,28138
3601,15041,25715,24593
3602,15059,24611,21391
3603,15061,25217,23166
3604,15067,24979,26741
3605,15068,16002,16299
3606,15069,16887,17190
3607,15078,25460,26365
3608,15126,28147,28101
3609,15131,27616,21606
3610,15134,22003,22568
3611,15157,23195,24644
3612,15169,18245,19154
3613,15219,19456,18528
3614,15232,19792,18864
3615,15233,18866,19795
3616,15235,25214,25215
3617,15237,10111,10128
3618,15241,16680,17925
3619,15242,18245,19794
3620,15244,19792,20714
3621,15250,29435,28817
3622,15272,25788,26709
