,cyclist_id,origin,destination
1293,1983,25279,27030
1294,1984,16925,23521
1295,1985,19154,18874
1296,1986,15416,24312
1297,1987,30963,21442
1298,1988,23045,12297
1299,1989,23533,24597
1300,1990,18874,20711
1301,1991,11732,27268
1302,1992,20711,26309
1303,1993,29107,28143
1304,1995,26085,27231
1305,1996,30087,29457
1306,1997,21389,21367
1307,1998,16315,16300
1308,2001,10971,7035
1309,2002,20419,17871
1310,2003,29116,24314
1311,2006,14616,25415
1312,2008,25114,13760
1313,2009,20398,27639
1314,2010,23478,25691
1315,2011,16390,27578
1316,2012,10235,11114
1317,2013,25774,25240
1318,2016,23816,27865
1319,2019,29457,26346
1320,2020,22276,23497
1321,2021,21654,26001
1322,2022,22004,24889
1323,2026,23779,18364
1324,2028,22913,27030
1325,2031,25232,26957
1326,2033,19157,27843
1327,2034,27444,17217
1328,2035,25441,14382
1329,2036,28804,28232
1330,2037,22547,24609
1331,2039,26369,17268
1332,2040,18241,26969
1333,2041,14055,11998
1334,2042,23446,16110
1335,2043,17910,23419
1336,2044,25153,28736
1337,2045,22825,24609
1338,2046,29459,29794
1339,2047,27285,22245
1340,2049,16218,20724
1341,2050,27963,24337
1342,2052,27252,26954
1343,2053,28401,25153
1344,2054,25121,19349
1345,2055,20110,28483
1346,2056,26032,21051
1347,2057,21953,26334
1348,2061,25240,25212
1349,2062,23511,28521
1350,2066,27009,27218
1351,2067,15812,15812
1352,2068,25520,26968
1353,2069,15370,17483
1354,2070,26334,21952
1355,2072,17618,19458
1356,2074,25459,25193
1357,2076,24357,24634
1358,2077,23243,22913
1359,2079,28510,21956
1360,2080,29040,24836
1361,2082,29794,29794
1362,2083,22548,23484
1363,2084,17729,18259
1364,2086,26976,18241
1365,2087,11241,20723
1366,2088,19119,15813
1367,2089,21036,24968
1368,2092,21956,16983
1369,2094,23775,19479
1370,2095,20724,18575
1371,2097,24028,29746
1372,2098,29401,30502
1373,2100,18575,20723
1374,2101,13027,16367
1375,2102,24312,15129
1376,2103,28143,29107
1377,2105,21375,23511
1378,2107,21046,26695
1379,2108,12224,14167
1380,2109,26314,16235
1381,2110,21232,17269
1382,2111,19472,25220
1383,2112,21389,16500
1384,2113,27064,24181
1385,2115,17869,20420
1386,2116,11114,10527
1387,2117,27579,26369
1388,2118,21367,22886
1389,2119,20070,19134
1390,2120,18166,30073
1391,2121,26604,23172
1392,2122,10529,11431
1393,2123,19446,17283
1394,2124,24597,23533
1395,2126,21387,22580
1396,2128,27639,20398
1397,2129,25425,26847
1398,2130,23521,16925
1399,2131,14274,14057
1400,2132,17576,12665
1401,2133,12669,25485
1402,2134,25710,14616
1403,2135,28739,26535
1404,2136,22242,21362
1405,2137,22008,23853
1406,2138,18921,24679
1407,2139,23853,22008
1408,2141,7032,10971
1409,2144,16112,26025
1410,2146,22006,27257
1411,2147,25216,25216
1412,2150,27579,23816
1413,2151,23172,21360
1414,2152,24609,22825
1415,2153,26958,25232
1416,2155,22582,29117
1417,2156,26987,25784
1418,2157,12297,22728
1419,2158,11430,11724
1420,2160,29750,25488
1421,2162,23183,24966
1422,2163,27830,25791
1423,2164,26666,25779
1424,2165,27540,26085
1425,2167,26085,27536
1426,2169,11722,11431
1427,2170,14762,15200
1428,2171,29746,27889
1429,2173,28794,26334
1430,2174,22205,23157
1431,2175,10529,13119
1432,2177,25488,26330
1433,2178,27047,28836
1434,2179,20422,24939
1435,2180,22235,20711
1436,2181,26670,20417
1437,2182,25723,24366
1438,2183,18317,22574
1439,2185,18425,15369
1440,2186,26362,24081
1441,2187,25734,21702
1442,2188,26934,27009
1443,2190,25784,22580
1444,2191,25450,24091
1445,2192,24849,25815
1446,2194,27859,18846
1447,2197,25794,26327
1448,2198,20398,27639
1449,2200,16414,23720
1450,2201,24968,21036
1451,2202,27297,26024
1452,2203,21702,24871
1453,2205,30963,21744
1454,2206,21050,11586
1455,2207,30067,25193
1456,2208,21744,30961
1457,2209,15808,8905
1458,2212,21964,29445
1459,2213,30956,24310
1460,2214,21964,29445
1461,2215,24542,28114
1462,2216,22521,28160
1463,2217,27864,21953
1464,2218,21030,20711
1465,2219,17221,23521
1466,2222,10971,7035
1467,2223,23533,24872
1468,2224,18442,28092
1469,2225,24370,24331
1470,2227,20417,26036
1471,2228,31408,25735
1472,2230,16367,13027
1473,2231,14167,12224
1474,2232,12081,27268
1475,2233,27268,12726
1476,2235,14866,9042
1477,2236,5891,7107
1478,2237,25791,28771
1479,2238,20419,17872
1480,2239,29007,26318
1481,2240,29457,26342
1482,2241,19130,26312
1483,2242,14616,25415
1484,2243,26369,27250
1485,2244,21689,27876
1486,2245,11431,10528
1487,2247,19787,26305
1488,2248,25488,29750
1489,2249,21651,25429
1490,2252,24960,26666
1491,2253,27588,31253
1492,2254,23045,12294
1493,2255,10235,11114
1494,2256,24747,27030
1495,2257,25213,25240
1496,2258,28823,26659
1497,2259,20427,26374
1498,2260,24389,28184
1499,2262,25257,26327
1500,2264,15709,17483
1501,2265,23779,14380
1502,2267,21653,26001
1503,2269,16679,25416
1504,2270,21691,23497
1505,2271,25232,26957
1506,2272,17188,16677
1507,2273,15498,15498
1508,2275,16398,18641
1509,2276,27444,17217
1510,2277,22825,24609
1511,2278,24966,23755
1512,2279,27875,21367
1513,2280,21400,21045
1514,2281,15832,14910
1515,2282,30922,30922
1516,2283,16983,25760
1517,2284,1925,1925
1518,2285,24357,28163
1519,2286,30922,30922
1520,2287,30922,30922
1521,2288,30922,30922
1522,2289,22008,23853
1523,2290,29141,29463
1524,2291,24091,24375
1525,2293,21387,20429
1526,2294,24375,24091
1527,2298,23137,26338
1528,2299,20984,21576
1529,2300,25240,25458
1530,2301,11050,10730
1531,2304,15073,16292
1532,2305,16622,25214
1533,2308,20073,27832
1534,2309,13764,12085
1535,2310,12085,12714
1536,2311,13053,13772
1537,2312,13445,11738
1538,2313,11733,11392
1539,2314,11715,12084
1540,2315,11410,9553
1541,2316,12078,13047
1542,2317,13046,12087
1543,2318,19165,22002
1544,2323,24022,21652
1545,2324,22002,13933
1546,2325,16576,15073
1547,2326,23243,23195
1548,2327,25429,27497
1549,2328,25213,30298
1550,2329,30922,30922
1551,2331,22585,28804
1552,2332,24366,25195
1553,2333,14239,18878
1554,2334,17217,27444
1555,2335,26958,25232
1556,2336,24946,22547
1557,2337,17729,12728
1558,2338,27846,26371
1559,2339,26311,28092
1560,2340,25752,16983
1561,2341,18241,26968
1562,2342,7107,5891
1563,2343,23196,23243
1564,2344,13074,19793
1565,2345,11586,20723
1566,2346,14067,12726
1567,2347,8910,15808
1568,2348,24597,22893
1569,2350,22558,20400
1570,2352,17869,20420
1571,2353,17631,30746
1572,2354,30746,17631
1573,2355,15813,26976
1574,2356,25763,28177
1575,2357,27668,24181
1576,2361,26025,26732
1577,2363,26705,12083
1578,2364,31245,25219
1579,2365,11144,11144
1580,2366,28458,25791
1581,2367,5510,5891
1582,2368,21744,30961
1583,2370,26343,21365
1584,2371,21367,21060
1585,2374,12323,25485
1586,2375,23721,16414
1587,2376,27202,21651
1588,2377,16995,26326
1589,2378,26974,16683
1590,2379,12223,14167
1591,2380,11114,12081
1592,2381,23795,25233
1593,2382,7031,10971
1594,2383,18241,19802
1595,2384,28161,23158
1596,2385,28143,29107
1597,2386,12083,11430
1598,2387,14925,14925
1599,2388,26974,22846
1600,2390,27033,23545
1601,2392,27841,18865
1602,2393,19495,22293
1603,2394,24610,22825
1604,2395,17536,13072
1605,2400,12294,22728
1606,2401,21912,26681
1607,2402,21573,21605
1608,2403,22579,29057
1609,2404,28226,26394
1610,2406,21694,21695
1611,2408,27570,22522
1612,2409,23755,24966
1613,2410,24896,20724
1614,2411,26039,29010
1615,2413,16112,26025
1616,2414,26025,16112
1617,2415,25422,24073
1618,2416,22846,15813
1619,2419,27281,25760
1620,2423,27037,26394
1621,2424,22826,25488
1622,2425,20110,27585
1623,2426,25761,28818
1624,2427,25763,16673
1625,2428,20416,26037
1626,2429,20417,26038
1627,2430,24337,26286
1628,2431,24089,28499
1629,2433,18607,10528
1630,2434,21050,11586
1631,2437,14768,27212
1632,2438,30963,21744
1633,2439,28191,25738
1634,2441,26364,24600
1635,2442,25794,24070
1636,2443,25119,28121
1637,2444,30091,27964
1638,2445,24070,26954
1639,2446,25691,23473
1640,2447,24471,26375
1641,2449,10971,7035
1642,2450,11051,11051
1643,2451,13027,16367
1644,2452,16367,13027
1645,2453,25788,12665
1646,2455,26025,27212
1647,2456,26367,23466
1648,2457,14167,12224
1649,2458,25791,28771
1650,2459,24674,26327
1651,2460,14925,29753
1652,2461,22913,27030
1653,2462,22561,26001
1654,2463,30645,8995
1655,2464,19772,16743
1656,2467,24647,25727
1657,2468,25729,24375
1658,2469,25490,29750
1659,2470,14616,25415
1660,2471,20731,21367
1661,2473,26089,27250
1662,2476,21651,25429
1663,2477,23158,27867
1664,2478,16391,27579
1665,2479,11431,10528
1666,2480,27965,29794
1667,2481,10238,11114
1668,2482,25813,26932
1669,2483,20701,24609
1670,2485,29445,22248
1671,2486,22008,23855
1672,2488,1925,1925
1673,2489,26855,28161
1674,2491,27030,30421
1675,2492,25489,24321
1676,2493,18877,15498
1677,2494,21638,16915
1678,2496,23684,14147
1679,2497,26645,21275
1680,2499,21273,23700
1681,2500,15370,17483
1682,2501,14597,15073
1683,2502,30423,30057
1684,2503,27000,27255
1685,2504,20724,16218
1686,2505,25765,25216
1687,2506,25780,25216
1688,2507,23544,31226
1689,2508,25445,25258
1690,2509,27255,24627
1691,2512,24559,24559
1692,2513,23518,21982
1693,2514,27225,20709
1694,2515,24626,27000
1695,2520,12388,12085
1696,2521,20649,27751
1697,2523,16962,25195
1698,2525,21649,24312
1699,2526,24609,24345
1700,2527,23158,21365
1701,2530,15129,24312
1702,2531,24313,15129
1703,2532,24541,23640
1704,2534,23701,19046
1705,2536,28771,26095
1706,2537,25203,18862
1707,2538,27207,23775
1708,2539,29751,22913
1709,2540,24033,26367
1710,2541,18589,19187
1711,2542,11241,20723
1712,2545,17631,23277
1713,2547,21367,19475
1714,2548,15813,18567
1715,2549,23869,17631
1716,2552,31226,23243
1717,2554,27579,26369
1718,2555,11732,26347
1719,2556,28144,29107
1720,2557,29448,14640
1721,2558,27951,24181
1722,2559,28449,26540
1723,2560,22262,22580
1724,2562,10830,25224
1725,2563,26346,12086
1726,2564,25729,24375
1727,2565,12223,13210
1728,2566,16397,26326
1729,2567,26666,18891
1730,2568,19764,17283
1731,2569,25459,25216
1732,2570,25429,21651
1733,2571,19155,15813
1734,2572,12702,12702
1735,2573,26344,30064
1736,2574,21744,30961
1737,2575,23853,22008
1738,2576,22548,20111
1739,2577,25224,13087
1740,2582,26905,26263
1741,2585,13410,10830
1742,2586,11072,19854
1743,2588,22262,19798
1744,2590,25790,18863
1745,2591,22006,11732
1746,2592,21356,24668
1747,2593,24871,26040
1748,2595,14762,14023
1749,2596,23489,15811
1750,2597,16648,29136
1751,2598,20104,25224
1752,2599,24609,21398
1753,2600,20111,14034
1754,2601,24609,21366
1755,2602,20726,24090
1756,2603,25788,28464
1757,2604,26042,24870
1758,2605,23740,21702
1759,2606,26681,27282
1760,2607,25722,23777
1761,2609,26711,14607
1762,2610,28218,16646
1763,2611,23043,18762
1764,2612,20711,24072
1765,2614,17001,24966
1766,2615,13724,20112
1767,2616,23777,22825
1768,2617,27213,20424
1769,2618,20425,28397
1770,2620,12083,22580
1771,2621,19352,23701
1772,2623,22007,24870
1773,2624,1924,1925
1774,2625,20102,28218
1775,2626,16113,28161
1776,2627,16921,21951
1777,2628,25765,21953
1778,2629,12149,12147
1779,2630,11740,12098
1780,2631,12099,12099
1781,2632,12098,12085
1782,2633,24597,25490
1783,2634,26604,29040
1784,2635,29436,30052
1785,2636,29020,29286
1786,2637,25791,27216
1787,2638,24072,25233
1788,2641,29597,28667
1789,2642,28667,29311
1790,2643,2743,27613
1791,2645,29934,29964
1792,2646,27613,2409
1793,2647,22235,24321
1794,2650,29957,29960
1795,2651,8299,3747
1796,2652,29957,26604
1797,2653,22008,18274
1798,2654,26759,20417
1799,2655,26951,26755
1800,2656,20417,26036
1801,2658,25260,25260
1802,2659,18273,22581
1803,2662,27257,15813
1804,2664,29107,28383
1805,2665,29107,29379
1806,2666,12085,12085
1807,2667,12066,11410
1808,2668,20398,19475
1809,2669,20429,22858
1810,2670,20112,20108
1811,2675,14761,16887
1812,2676,19796,27250
1813,2677,27028,29728
1814,2678,23701,19352
1815,2679,25224,26893
1816,2682,27251,29057
1817,2683,20425,25424
1818,2684,22249,25206
1819,2686,25260,25260
1820,2687,15315,15316
1821,2691,21694,21693
1822,2692,29729,23803
1823,2693,22580,28409
1824,2694,21709,29445
1825,2696,22817,23766
1826,2697,15807,18570
1827,2699,29456,30021
1828,2700,16887,14762
1829,2703,12726,14376
1830,2704,28130,21685
1831,2707,24611,22825
1832,2708,28161,23158
1833,2710,8299,18805
1834,2711,4075,8302
1835,2712,18509,17538
1836,2714,18805,8299
1837,2716,19792,16678
1838,2717,19475,28397
1839,2718,28397,21365
1840,2719,26072,25514
1841,2720,22235,18245
1842,2721,20712,21060
1843,2723,21367,24022
1844,2725,25424,20425
1845,2726,13069,12731
1846,2727,20417,13394
1847,2728,22238,26334
1848,2729,27281,26977
1849,2731,24024,21702
1850,2732,16111,26362
1851,2733,22006,24357
1852,2734,13071,15520
1853,2735,25216,25216
1854,2736,27250,25216
1855,2737,17927,24577
1856,2738,18246,19153
1857,2740,26340,28403
1858,2741,24027,24646
1859,2742,19470,20712
1860,2743,16390,19472
1861,2745,20398,22825
1862,2746,19353,23411
1863,2747,21702,24870
1864,2748,22903,22902
1865,2749,22903,22903
1866,2751,30087,29459
1867,2753,20761,28803
1868,2754,24373,14382
1869,2755,1924,1925
1870,2756,17924,22175
1871,2757,29135,29794
1872,2758,28112,14133
1873,2761,21957,19476
1874,2762,27801,28107
1875,2765,22235,24609
1876,2766,23803,29728
1877,2767,16367,15133
1878,2768,23760,22515
1879,2769,25397,27532
1880,2772,12367,10205
1881,2773,21633,23154
1882,2776,15422,16367
1883,2777,23153,26086
1884,2778,16645,24653
1885,2779,26394,28226
1886,2780,28835,22494
1887,2781,24380,23165
1888,2782,21953,26330
1889,2783,26086,25234
1890,2784,25260,25260
1891,2789,23701,19353
1892,2792,26373,31632
1893,2793,19164,20111
1894,2794,20107,19796
1895,2796,12693,12085
1896,2800,15709,17137
1897,2802,21389,20417
1898,2803,23825,25241
1899,2804,25241,24359
1900,2805,23825,26880
1901,2806,25242,22896
1902,2809,24890,22825
1903,2810,30049,21685
1904,2811,21998,30363
1905,2813,22192,4863
1906,2815,14597,24357
1907,2817,16367,15132
1908,2818,15423,16367
1909,2819,16646,24653
1910,2820,24653,16367
1911,2821,16111,24848
1912,2825,22572,24670
1913,2827,19352,23700
1914,2828,28212,29115
1915,2829,29432,29379
1916,2832,16414,23720
1917,2834,21050,11586
1918,2836,25119,28114
1919,2837,30963,21442
1920,2839,13027,16367
1921,2840,24653,19150
1922,2841,16367,13027
1923,2842,24375,26037
1924,2843,20416,26924
1925,2844,15810,26025
1926,2845,26327,15200
1927,2846,21651,25193
1928,2847,18639,16683
1929,2848,27626,27863
1930,2850,16398,18640
1931,2851,29746,24027
1932,2852,14616,25415
1933,2853,17269,23102
1934,2855,20698,17528
1935,2856,17137,18097
1936,2857,23158,27867
1937,2858,27009,27218
1938,2859,23172,26271
1939,2860,25213,25240
1940,2861,25490,26327
1941,2863,14597,15073
1942,2864,17289,28161
1943,2865,28107,28107
1944,2867,25418,14616
1945,2868,22580,23497
1946,2869,14472,14761
1947,2870,13729,26904
1948,2872,29793,29794
1949,2873,22193,22193
1950,2875,17280,26969
1951,2876,25258,26042
1952,2877,22825,24609
1953,2878,16983,26063
1954,2879,27043,26340
1955,2880,21685,21685
1956,2882,21032,23484
1957,2883,22903,22902
1958,2885,21348,26361
1959,2886,26929,21275
1960,2888,21312,21312
1961,2890,19154,26625
1962,2891,27000,24601
1963,2893,18165,18149
1964,2895,23412,19352
1965,2896,24602,27000
1966,2897,24366,25195
1967,2898,11241,20723
1968,2899,23466,21033
1969,2900,29135,29463
1970,2901,24869,27306
1971,2902,23043,18762
1972,2903,25428,24375
1973,2905,18149,30072
1974,2906,27951,23533
1975,2907,26930,20417
1976,2911,25442,25258
1977,2912,12089,9880
1978,2913,11144,11144
1979,2914,25793,24919
1980,2915,24635,20102
1981,2916,28462,25791
1982,2917,21400,21045
1983,2919,24025,29435
1984,2920,25228,25794
1985,2921,30073,18165
1986,2923,28143,25207
1987,2926,26904,13729
1988,2927,25193,21651
1989,2928,21651,21651
1990,2929,23721,16414
1991,2930,25710,14616
1992,2931,16336,21035
1993,2932,21368,16617
1994,2934,26025,16112
1995,2935,9880,12707
1996,2937,22582,28827
1997,2938,22582,24442
1998,2939,23855,22008
1999,2940,11431,11724
2000,2941,26929,27009
2001,2944,27223,25815
2002,2945,24611,22824
2003,2946,25765,16389
2004,2947,18639,16397
2005,2948,22582,29117
2006,2950,14762,12685
2007,2952,21050,20429
2008,2953,13034,14023
2009,2955,18507,16986
2010,2957,29456,30050
2011,2958,22235,20711
2012,2959,23755,24966
2013,2960,25509,23755
2014,2961,25510,24036
2015,2963,25458,28818
2016,2964,20740,21953
2017,2965,15813,28400
2018,2966,25425,24072
2019,2967,25420,29108
2020,2970,25734,15813
2021,2971,20711,22235
2022,2972,24022,21702
2023,2973,21694,21694
2024,2975,29117,22582
2025,2976,21664,15484
2026,2980,25794,26327
2027,2981,21953,20111
2028,2982,21407,24871
2029,2983,24181,26376
2030,2984,20421,24602
2031,2985,21036,24968
2032,2986,24968,21035
2033,2987,16414,23720
2034,2988,19352,23409
2035,2989,27297,26024
2036,2990,29105,24313
2037,2991,29098,28095
2038,2992,16218,20724
2039,2993,20724,19806
2040,2995,18435,23043
2041,2996,21418,18168
2042,2998,29746,24025
2043,2999,23045,12297
2044,3001,16367,13032
2045,3002,25788,12665
2046,3003,15129,24312
2047,3004,14167,12224
2048,3005,24668,26327
2049,3006,26093,27250
2050,3007,16576,14382
2051,3008,26079,26707
2052,3009,16112,26025
2053,3010,25815,26934
2054,3013,23166,26272
2055,3014,29107,28143
2056,3015,16329,21035
2057,3016,20709,21950
2058,3017,23158,27867
2059,3019,21651,25429
2060,3020,15233,26905
2061,3021,24966,24037
2062,3023,17768,18097
2063,3024,9584,8903
2064,3025,14597,15073
2065,3026,26707,25752
2066,3028,17923,18500
2067,3030,27009,26929
2068,3031,22869,24603
2069,3032,25258,26045
2070,3033,22825,24609
2071,3035,17189,25431
2072,3037,16983,25760
2073,3039,29457,26344
2074,3041,13377,23192
2075,3042,27514,28105
2076,3043,18805,8299
2077,3044,26086,22512
2078,3046,15813,19119
2079,3049,21630,21614
2080,3050,20417,27247
2081,3051,29139,29463
2082,3052,19799,26681
2083,3053,18500,17528
2084,3054,1333,1326
2085,3055,16621,15356
2086,3056,25783,28468
2087,3058,23155,26086
2088,3059,8299,3747
2089,3060,22193,21906
2090,3061,17531,15813
2091,3063,30912,24562
2092,3064,15696,15698
2093,3065,18242,21573
2094,3067,24366,25195
2095,3068,15356,16576
2096,3069,16576,15356
2097,3070,3746,8302
2098,3072,25474,18889
2099,3076,21955,24312
2100,3077,24602,21365
2101,3078,8622,28397
2102,3079,13118,13119
2103,3081,17536,25445
2104,3082,25765,21641
2105,3084,23701,19046
2106,3085,27297,30848
2107,3088,22285,28804
2108,3089,12724,12724
2109,3090,17498,20710
2110,3091,22225,23155
2111,3093,28803,27255
2112,3094,26321,21051
2113,3095,11241,20724
2114,3096,23474,26092
2115,3097,22880,30100
2116,3098,30100,22880
2117,3099,17631,23278
2118,3102,26982,28803
2119,3103,21608,18242
2120,3104,8903,9931
2121,3105,28218,12707
2122,3106,11724,11430
2123,3107,27863,25522
2124,3108,11431,10528
2125,3111,24889,26975
2126,3112,10529,11431
2127,3114,17217,27444
2128,3115,20724,16500
2129,3116,26976,26709
2130,3118,20712,16329
2131,3119,28143,29444
2132,3120,27795,29098
2133,3121,26709,25489
2134,3122,25431,17189
2135,3127,24871,23533
2136,3128,27030,24181
2137,3129,15129,15129
2138,3131,12223,14167
2139,3132,25429,26686
2140,3134,27250,20706
2141,3135,27933,25815
2142,3137,10669,24366
2143,3138,25187,30373
2144,3139,24881,30658
2145,3140,15813,24072
2146,3141,26687,21651
2147,3142,26931,26670
2148,3143,28163,23158
2149,3144,26305,26732
2150,3145,18569,12438
2151,3146,26986,21046
2152,3148,26694,21043
2153,3150,24028,26337
2154,3151,18825,17283
2155,3155,26904,13729
2156,3156,28106,28737
2157,3158,28737,28107
2158,3159,14763,14023
2159,3161,23232,23533
2160,3163,30922,30922
2161,3167,12297,22728
2162,3169,19168,25228
2163,3171,23722,16414
2164,3173,25489,24610
2165,3174,26349,26588
2166,3175,16367,16105
2167,3177,26330,27009
2168,3178,25788,29113
2169,3179,24063,25216
2170,3180,24071,15813
2171,3181,11171,26997
2172,3185,21400,29057
2173,3186,24024,21702
2174,3188,7960,16397
2175,3192,25199,26709
2176,3193,27798,25794
2177,3194,29114,25489
2178,3195,29060,20111
2179,3196,13118,13119
2180,3197,25442,16388
2181,3198,25460,16118
2182,3199,26709,22825
2183,3201,25710,29032
2184,3202,29021,25419
2185,3203,29036,29021
2186,3205,21651,21960
2187,3206,24471,27030
2188,3207,25794,26327
2189,3208,21702,24871
2190,3209,21050,11586
2191,3211,21365,21034
2192,3212,20725,19806
2193,3213,21034,19456
2194,3214,21364,23466
2195,3215,21034,21364
2196,3216,30073,18180
2197,3217,27297,26024
2198,3218,15616,20724
2199,3220,15351,27258
2200,3221,2982,7026
2201,3223,3911,3911
2202,3224,19805,26028
2203,3225,12707,28836
2204,3226,23755,27164
2205,3228,18399,26314
2206,3229,30658,25187
2207,3232,17283,25187
2208,3233,26120,26934
2209,3234,29794,29459
2210,3236,23533,24872
2211,3237,29107,28143
2212,3239,21358,18500
2213,3240,22558,26670
2214,3241,16415,23720
2215,3242,14616,25415
2216,3243,17608,25188
2217,3249,20101,28161
2218,3250,21651,25429
2219,3251,29116,24314
2220,3252,24662,18156
2221,3253,28106,28107
2222,3254,14597,15356
2223,3255,28106,27803
2224,3260,16391,25520
2225,3263,22255,12656
2226,3264,22008,24442
2227,3266,30096,22880
2228,3267,16389,26969
2229,3268,22006,23498
2230,3270,28425,28143
2231,3271,16983,25760
2232,3272,25981,21591
2233,3273,22235,24609
2234,3275,25718,17609
2235,3276,25721,26712
2236,3277,25257,27863
2237,3278,29728,24313
2238,3280,1335,1326
2239,3285,24881,27463
2240,3286,24828,10830
2241,3287,27774,25188
2242,3288,26371,20073
2243,3289,20073,28130
2244,3290,28128,21360
2245,3291,21032,21953
2246,3292,18805,24563
2247,3293,15359,16879
2248,3295,26975,25752
2249,3296,24882,23760
2250,3297,27000,26936
2251,3299,14055,12108
2252,3301,14058,16141
2253,3302,14142,14146
2254,3303,16576,15356
2255,3307,18435,23043
2256,3308,31394,27574
2257,3310,25752,26707
2258,3311,17538,23197
2259,3312,24366,25195
2260,3313,27225,18866
2261,3314,24932,26358
2262,3315,24928,28416
2263,3317,11410,11410
2264,3318,26687,26999
2265,3319,5891,7107
2266,3320,22013,28803
2267,3325,25224,18503
2268,3326,15813,20420
2269,3327,7107,5891
2270,3329,19187,20445
2271,3331,20289,28232
2272,3332,11586,20724
2273,3333,24315,25433
2274,3335,25734,25450
2275,3336,24628,24628
2276,3337,13434,13120
2277,3338,7028,2974
2278,3340,16398,18641
2279,3341,18317,16684
2280,3342,20725,16218
2281,3343,18565,27537
2282,3344,18156,24656
2283,3345,25716,21385
2284,3347,22193,4551
2285,3348,23410,17270
2286,3349,27268,26681
2287,3350,31239,27450
2288,3351,19797,24313
2289,3353,24312,15129
2290,3354,23720,16414
2291,3356,27033,24181
2292,3357,25795,29732
2293,3358,28129,25791
2294,3359,26001,21653
2295,3360,25791,28460
2296,3361,28460,23767
2297,3362,16367,13027
2298,3363,13027,16368
2299,3364,9050,14866
2300,3366,26025,26732
2301,3369,21744,30961
2302,3370,27810,27976
2303,3372,25187,24645
2304,3373,12323,25485
2305,3374,29457,26344
2306,3376,29457,29457
2307,3377,24609,22825
2308,3378,23195,13721
2309,3379,20421,16988
2310,3380,27829,19166
2311,3381,28143,29107
2312,3382,26929,27009
2313,3383,27009,26929
2314,3385,20742,20113
2315,3386,22880,30100
2316,3388,23192,24841
2317,3389,23853,22581
2318,3391,25224,18247
2319,3392,18167,25760
2320,3393,24931,25750
2321,3394,22582,29117
2322,3395,21696,23533
2323,3396,14762,14023
2324,3397,27492,22859
2325,3398,28185,25811
2326,3400,13119,13119
2327,3401,13118,13119
2328,3402,19799,23213
2329,3404,27933,26041
2330,3405,21939,17216
2331,3406,18487,21628
2332,3407,22235,20711
2333,3408,26025,16111
2334,3409,16112,26025
2335,3410,26025,15810
2336,3412,21629,16921
2337,3414,25822,22014
2338,3415,8995,30651
2339,3416,28787,22000
2340,3417,24561,22580
2341,3418,20103,19480
2342,3419,24870,21702
2343,3420,29117,22582
2344,3421,14675,15063
2345,3422,24849,26394
2346,3424,24311,24073
2347,3425,19168,26344
2348,3428,19168,18580
2349,3429,21370,15484
2350,3430,25765,25216
2351,3431,24313,20104
2352,3432,23194,19480
2353,3435,30067,25192
2354,3436,25794,26327
2355,3437,21407,24870
2356,3438,16414,23720
2357,3441,1925,1925
2358,3443,19798,24602
2359,3444,20102,24602
2360,3445,24373,25728
2361,3446,30961,21744
2362,3447,16218,20724
2363,3448,21651,25192
2364,3449,23533,24869
2365,3451,17283,24882
2366,3453,23466,21034
2367,3454,21364,23466
2368,3456,15351,14382
2369,3459,10830,27776
2370,3461,15416,24312
2371,3464,25788,12665
2372,3466,13729,26626
2373,3468,17768,18097
2374,3469,14597,15356
2375,3470,16112,26025
2376,3471,27281,26656
2377,3474,22006,23497
2378,3476,14145,16556
2379,3477,12085,12087
2380,3478,14866,9038
2381,3480,19798,27214
2382,3482,18889,21628
2383,3483,22825,24609
2384,3484,15356,16576
2385,3485,26095,27268
2386,3486,25752,28160
2387,3487,24609,22824
2388,3489,28160,25451
2389,3490,28835,28181
2390,3491,26707,24601
2391,3495,16576,15356
2392,3498,25794,25794
2393,3500,25193,21651
2394,3501,21953,19456
2395,3502,21036,16390
2396,3505,23723,16414
2397,3506,27862,25522
2398,3507,27268,26096
2399,3509,22798,28835
2400,3510,28143,29107
2401,3511,26710,29749
2402,3512,20724,16218
2403,3515,14055,11998
2404,3516,11617,14057
2405,3517,21744,30961
2406,3518,26025,16112
2407,3520,12374,28450
2408,3522,18425,15369
2409,3523,23132,23996
2410,3524,23497,11732
2411,3525,12239,26671
2412,3527,14760,14023
2413,3528,21605,24352
2414,3529,24352,21605
2415,3530,22880,30100
2416,3532,19455,17212
2417,3535,24058,21702
2418,3536,25765,26709
2419,3537,25415,14616
2420,3538,25212,16983
2421,3540,16621,17283
2422,3541,11814,25216
2423,3542,22235,20400
2424,3543,21658,22235
2425,3546,26457,15811
2426,3548,29107,29379
2427,3549,30141,27537
2428,3551,3908,3907
2429,3553,21702,24874
2430,3554,20102,24602
2431,3555,16414,23721
2432,3556,30961,21744
2433,3557,27444,17217
2434,3558,25241,25424
2435,3559,23533,24597
2436,3561,16367,13027
2437,3562,17283,24882
2438,3563,25486,25184
2439,3564,14616,25415
2440,3565,18567,8910
2441,3566,8910,18569
2442,3567,26986,21045
2443,3568,17280,24317
2444,3569,27515,21941
2445,3570,26389,26938
2446,3571,18245,27215
2447,3572,14866,9042
2448,3573,21034,23466
2449,3574,23464,21364
2450,3575,21034,18531
2451,3576,18531,21034
2452,3577,21365,23466
2453,3578,24613,14382
2454,3579,25509,23755
2455,3580,21651,25193
2456,3581,16336,21035
2457,3582,29793,29794
