stop,id_origine,start,length,purpose,liste_segm,n_coord,id,vertex_pos,vertex_ind,vertex_par,vertex_p_1,distance,angle,node_id,n,distance_2,feature_x,feature_y,nearest_x,nearest_y
2013/07/31 18:50:44.000,3393,2013/07/31 18:41:15.000,2574,Social,,3393,,0,0,0,0,0.000000000000000,222.405888795911068,24931,1,0.000000000000000,-73.573586529905882,45.530448822288200,-73.573586529905882,45.530448822288200
2013/07/31 18:50:44.000,3393,2013/07/31 18:41:15.000,2574,Social,,3393,,-1,411,0,411,0.027720900178866,199.770306807355382,25750,1,0.000008787050917,-73.568986054890999,45.513539046656298,-73.568981977175952,45.513546830261106
2013/07/31 19:02:58.000,3394,2013/07/31 18:49:23.000,4469,Social,,3394,,0,0,0,0,0.000000000000000,220.971100802597448,22582,1,0.000000000000000,-73.588177529754205,45.547385569419802,-73.588177529754205,45.547385569419802
2013/07/31 19:02:58.000,3394,2013/07/31 18:49:23.000,4469,Social,,3394,,-1,432,0,432,0.050781679270826,34.137093970711909,29117,1,0.000000000000000,-73.546039206044796,45.549629993974399,-73.546039206044796,45.549629993974399
2013/07/31 19:30:29.000,3395,2013/07/31 19:25:08.000,1128,Social,,3395,,0,0,0,0,0.000000000000000,115.012510159644378,21696,1,0.000000000000000,-73.593805998022802,45.551951747434202,-73.593805998022802,45.551951747434202
2013/07/31 19:30:29.000,3395,2013/07/31 19:25:08.000,1128,Social,,3395,,-1,313,0,313,0.012828578439095,40.507740954565321,23533,1,0.000000000000000,-73.583119885796705,45.553194650480307,-73.583119885796705,45.553194650480307
2013/07/31 19:36:57.000,3396,2013/07/31 19:00:37.000,12025,Domicile-travail,,3396,,0,0,0,0,0.000000000000000,217.293246063228423,14762,1,0.000000000000000,-73.640434921028003,45.460205764024501,-73.640434921028003,45.460205764024501
2013/07/31 19:36:57.000,3396,2013/07/31 19:00:37.000,12025,Domicile-travail,,3396,,-1,1330,0,1330,0.128990830791067,31.165135841831979,14023,1,0.000000000000000,-73.647417718060893,45.538253496752098,-73.647417718060893,45.538253496752098
2013/07/31 19:49:40.000,3397,2013/07/31 19:25:32.000,6750,Social,,3397,,0,0,0,0,0.000000000000000,292.845937578252347,27492,1,0.000000000000000,-73.557431820193599,45.493303310455602,-73.557431820193599,45.493303310455602
2013/07/31 19:49:40.000,3397,2013/07/31 19:25:32.000,6750,Social,,3397,,-1,1105,0,1105,0.073343121319182,41.247837548660925,22859,1,0.000000000000000,-73.586518498871911,45.530412719697800,-73.586518498871911,45.530412719697800
2013/07/31 19:46:58.000,3398,2013/07/31 19:19:23.000,4572,Domicile-travail,,3398,,0,0,0,0,0.000000000000000,295.045288565071417,28185,1,0.000000000000000,-73.553237314927202,45.529556167347003,-73.553237314927202,45.529556167347003
2013/07/31 19:46:58.000,3398,2013/07/31 19:19:23.000,4572,Domicile-travail,,3398,,-1,534,0,534,0.051734591228718,28.499838823967885,25811,1,0.000021040570751,-73.568613168042802,45.550968257210201,-73.568594407802635,45.550958730458056
2013/07/31 20:01:45.000,3400,2013/07/31 19:14:14.000,11835,Sport,,3400,,0,0,0,0,0.000000000000000,79.491937829054507,13119,1,0.000014939662182,-73.655312792410001,45.579735435731600,-73.655317804038873,45.579721361745591
2013/07/31 20:01:45.000,3400,2013/07/31 19:14:14.000,11835,Sport,,3400,,-1,2249,0,2249,0.126052926677650,79.491937829054507,13119,1,0.000014939662182,-73.655312792410001,45.579735435731600,-73.655317804038873,45.579721361745591
2013/07/31 20:02:24.000,3401,2013/07/31 19:17:06.000,11703,Sport,,3401,,0,0,0,0,0.000000000000000,201.095462469747076,13118,1,0.000000000000000,-73.655372256217802,45.579607893821802,-73.655372256217802,45.579607893821802
2013/07/31 20:02:24.000,3401,2013/07/31 19:17:06.000,11703,Sport,,3401,,-1,2189,0,2189,0.124696393531915,343.027970074710936,13119,1,0.000014939662182,-73.655312792410001,45.579735435731600,-73.655317804038873,45.579721361745591
2013/07/31 20:04:11.000,3402,2013/07/31 19:53:35.000,2762,Social,,3402,,0,0,0,0,0.000000000000000,222.125800438030637,19799,1,0.000000000000000,-73.607170400354903,45.542337210609702,-73.607170400354903,45.542337210609702
2013/07/31 20:04:11.000,3402,2013/07/31 19:53:35.000,2762,Social,,3402,,-1,614,0,614,0.030866599663732,114.641409342642831,23213,1,0.000000000000000,-73.583791197370402,45.541331648440199,-73.583791197370402,45.541331648440199
2013/07/31 20:14:20.000,3404,2013/07/31 19:54:02.000,6588,Social,,3404,,0,0,0,0,0.000000000000000,106.891039687658633,27933,1,0.000000000000000,-73.555121599300193,45.548875617441198,-73.555121599300193,45.548875617441198
2013/07/31 20:14:20.000,3404,2013/07/31 19:54:02.000,6588,Social,,3404,,-1,841,0,841,0.069824481642808,113.629821576723444,26041,1,0.000000000000000,-73.566453136252406,45.506080786414103,-73.566453136252406,45.506080786414103
2013/07/25 19:04:26.000,3405,2013/07/25 18:55:28.000,3707,Exercise,,3405,,0,0,0,0,0.000000000000000,261.313546969133938,21939,1,0.000000000000000,-73.592731027414700,45.501194729861503,-73.592731027414700,45.501194729861503
2013/07/25 19:04:26.000,3405,2013/07/25 18:55:28.000,3707,Exercise,,3405,,-1,307,0,307,0.042603916121545,193.445529496026126,17216,1,0.000014443954997,-73.625017134126395,45.492389850102107,-73.625018749139855,45.492404203483837
2013/07/31 20:14:08.000,3406,2013/07/31 20:07:09.000,1953,Exercise,,3406,,0,0,0,0,0.000000000000000,84.950469101922806,18487,1,0.000000000000000,-73.615233551101511,45.495473863318303,-73.615233551101511,45.495473863318303
2013/07/31 20:14:08.000,3406,2013/07/31 20:07:09.000,1953,Exercise,,3406,,-1,96,0,96,0.023572412810484,81.678340886802147,21628,1,0.000000000000000,-73.594814649266496,45.498246450934502,-73.594814649266496,45.498246450934502
2013/07/31 20:20:05.000,3407,2013/07/31 20:17:12.000,942,Social,,3407,,0,0,0,0,0.000000000000000,222.991231354343967,22235,1,0.000000000000000,-73.589830654449699,45.520930267760598,-73.589830654449699,45.520930267760598
2013/07/31 20:20:05.000,3407,2013/07/31 20:17:12.000,942,Social,,3407,,-1,99,0,99,0.011024789283560,294.506871938711015,20711,1,0.000000000000000,-73.599399712626806,45.525261518910597,-73.599399712626806,45.525261518910597
2013/07/30 18:04:53.000,3408,2013/07/30 17:35:36.000,8420,Domicile-travail,,3408,,0,0,0,0,0.000000000000000,183.625523784747941,26025,1,0.000000000000000,-73.566681983666598,45.498975878794901,-73.566681983666598,45.498975878794901
2013/07/30 18:04:53.000,3408,2013/07/30 17:35:36.000,8420,Domicile-travail,,3408,,-1,1010,0,1010,0.097080495019743,105.965228995509676,16111,1,0.000000000000000,-73.633090672188203,45.542209630883001,-73.633090672188203,45.542209630883001
2013/07/31 08:43:01.000,3409,2013/07/31 08:13:32.000,9243,Domicile-travail,,3409,,0,0,0,0,0.000000000000000,286.207699907254948,16112,1,0.000000000000000,-73.632753966488096,45.542772392455902,-73.632753966488096,45.542772392455902
2013/07/31 08:43:01.000,3409,2013/07/31 08:13:32.000,9243,Domicile-travail,,3409,,-1,1118,0,1118,0.106291270871510,31.624191749826849,26025,1,0.000000000000000,-73.566681983666598,45.498975878794901,-73.566681983666598,45.498975878794901
2013/07/31 20:32:45.000,3410,2013/07/31 19:47:02.000,8953,Domicile-travail,,3410,,0,0,0,0,0.000000000000000,231.690941590526734,26025,1,0.000000000000000,-73.566681983666598,45.498975878794901,-73.566681983666598,45.498975878794901
2013/07/31 20:32:45.000,3410,2013/07/31 19:47:02.000,8953,Domicile-travail,,3410,,-1,1031,0,1031,0.103690913005058,37.522242673061193,15810,1,0.000000000000000,-73.635806388109700,45.543659624729401,-73.635806388109700,45.543659624729401
2013/07/31 20:42:23.000,3412,2013/07/31 20:32:05.000,4282,Exercise,,3412,,0,0,0,0,0.000000000000000,42.967591708564854,21629,1,0.000000000000000,-73.594857082483998,45.498895876975901,-73.594857082483998,45.498895876975901
2013/07/31 20:42:23.000,3412,2013/07/31 20:32:05.000,4282,Exercise,,3412,,-1,356,0,356,0.048456234650575,41.665865126372211,16921,1,0.000000000000000,-73.627219320360695,45.492535110181997,-73.627219320360695,45.492535110181997
2013/07/31 21:30:01.000,3414,2013/07/31 21:17:49.000,2900,Social,,3414,,0,0,0,0,0.000000000000000,59.971870998071395,25822,1,0.000000000000000,-73.569249619624586,45.565734639528102,-73.569249619624586,45.565734639528102
2013/07/31 21:30:01.000,3414,2013/07/31 21:17:49.000,2900,Social,,3414,,-1,631,0,631,0.031372938007511,220.466325907621069,22014,1,0.000000000000000,-73.591678706075797,45.554350643772999,-73.591678706075797,45.554350643772999
2013/07/31 19:08:58.000,3415,2013/07/31 17:22:43.000,29647,Domicile-travail,,3415,,0,0,0,0,0.000000000000000,302.785388828724251,8995,1,0.000017877700702,-73.704005785280501,45.459710237191203,-73.704017651698649,45.459696865568176
2013/07/31 19:08:58.000,3415,2013/07/31 17:22:43.000,29647,Domicile-travail,,3415,,-1,4136,0,4136,0.328349334856646,33.851593231318915,30651,1,0.000000000000000,-73.533310724231498,45.555051396988702,-73.533310724231498,45.555051396988702
2013/07/30 18:18:21.000,3416,2013/07/30 18:00:02.000,4530,other,,3416,,0,0,0,0,0.000000000000000,299.219270190893326,28787,1,0.000000000000000,-73.549564961443494,45.527834268143103,-73.549564961443494,45.527834268143103
2013/07/30 18:18:21.000,3416,2013/07/30 18:00:02.000,4530,other,,3416,,-1,869,0,869,0.051520743981524,198.641015629965267,22000,1,0.000015325957719,-73.592352804899505,45.538578636603098,-73.592357984417731,45.538593060803976
2013/07/31 22:11:54.000,3417,2013/07/31 21:13:38.000,12486,Social,,3417,,0,0,0,0,0.000000000000000,128.616481039120089,24561,1,0.000000000000000,-73.575136694316498,45.478847943793397,-73.575136694316498,45.478847943793397
2013/07/31 22:11:54.000,3417,2013/07/31 21:13:38.000,12486,Social,,3417,,-1,2652,0,2652,0.136752705694878,114.889707738281430,22580,1,0.000000000000000,-73.589359984718001,45.546032637788301,-73.589359984718001,45.546032637788301
2013/07/31 22:24:36.000,3418,2013/07/31 22:22:00.000,683,Social,,3418,,0,0,0,0,0.000000000000000,114.076037755070502,20103,1,0.000000000000000,-73.604312512298094,45.540138302167001,-73.604312512298094,45.540138302167001
