stop,id_origine,start,length,purpose,liste_segm,n_coord,id,vertex_pos,vertex_index,vertex_part,vertex_part_index,distance,angle,node_id,n,distance_2,feature_x,feature_y,nearest_x,nearest_y
2013/07/24 17:23:25.000,2120,2013/07/24 16:49:05.000,11250,Work-related,,2120,,-2,1706,0,1706,0.121309179536138,161.64701261396,30073,1,0.0398959567211477,301753.193600112,5046719.73657543,301753.199841215,5046719.69717066
2013/07/24 17:48:21.000,2121,2013/07/24 17:18:41.000,7295,Domicile-travail,,2121,,1,1,0,1,0.000997593898101051,329.329570684516,26268,1,3.12794839223978,299781.442324309,5038310.80587696,299778.744313989,5038309.2232205
2013/07/24 17:48:21.000,2121,2013/07/24 17:18:41.000,7295,Domicile-travail,,2121,,-2,1659,0,1659,0.0797005786779367,260.002672518685,23172,1,10.9473319459337,298228.560370473,5042497.0257886,298219.327473989,5042502.9077695
2013/07/24 17:52:58.000,2122,2013/07/24 17:46:37.000,1487,Domicile-travail,,2122,,1,1,0,1,0.000789076666247504,119.791793267212,10529,1,60.0617360780697,290401.482429635,5045369.7303947,290342.219423033,5045379.49298601
2013/07/24 17:52:58.000,2122,2013/07/24 17:46:37.000,1487,Domicile-travail,,2122,,-2,384,0,384,0.0167883137171419,33.1335125739024,11431,1,6.84077900000008,291259.685591526,5045984.71213239,291266.003886967,5045982.09003399
2013/07/24 17:51:57.000,2123,2013/07/24 17:36:42.000,4380,School,,2123,,1,1,0,1,5.25248982446875e-05,20.4208757562152,19446,1,1.83955737302387,296288.76383621,5041646.28031305,296286.974113033,5041645.85503399
2013/07/24 17:51:57.000,2123,2013/07/24 17:36:42.000,4380,School,,2123,,-2,573,0,573,0.0488225634971485,98.1471698122765,17283,1,7.70222615226308,295153.212147345,5044473.98554639,295160.688856967,5044472.13538399
2013/07/24 17:54:33.000,2124,2013/07/24 17:28:13.000,9051,Commute,,2124,,1,1,0,1,0.000147293190263503,308.595727643337,24598,1,4.27502143453865,298933.585328305,5039332.71484677,298931.251570505,5039329.13303399
2013/07/24 17:54:33.000,2124,2013/07/24 17:28:13.000,9051,Commute,,2124,,-2,1304,0,1304,0.094829031667026,38.7597831985917,23532,1,22.3387546078938,298285.953771253,5045883.25456554,298274.135570505,5045864.29803399
2013/07/24 17:56:47.000,2126,2013/07/24 17:50:05.000,1961,Commute,,2126,,1,1,0,1,4.28309448235123e-05,41.3919591704122,21387,1,1.13496009124027,297329.646375112,5043804.27069582,297328.783033989,5043805.0074295
2013/07/24 17:56:47.000,2126,2013/07/24 17:50:05.000,1961,Commute,,2126,,-2,377,0,377,0.0195329177896587,59.2858007177272,22580,1,124.484120699308,297716.567671236,5045198.22050671,297819.989966011,5045128.9375705
2013/07/24 18:07:06.000,2128,2013/07/24 17:46:57.000,7094,Domicile-travail,,2128,,1,1,0,1,0.000196408591584198,236.802158024875,27638,1,9.7217556279142,300292.177758269,5048081.80127697,300301.283056967,5048078.39450899
2013/07/24 18:07:06.000,2128,2013/07/24 17:46:57.000,7094,Domicile-travail,,2128,,-2,926,0,926,0.0744930544124825,77.4132266697157,20398,1,6.07914933374874,296772.29078875,5042980.41318741,296776.312429495,5042984.97196601
2013/07/24 17:57:08.000,2129,2013/07/24 17:35:57.000,6384,Domicile-travail,,2129,,1,1,0,1,0.000835622996286667,35.9347597298276,25721,1,5.65139677293194,299381.950676149,5040290.22860908,299386.811966011,5040287.3465705
2013/07/24 17:57:08.000,2129,2013/07/24 17:35:57.000,6384,Domicile-travail,,2129,,-2,1039,0,1039,0.0663250010737104,206.964481111366,26848,1,7.42058246730777,299961.798292151,5035632.49501482,299965.000966011,5035639.18888697
2013/07/24 17:38:49.000,2130,2013/07/24 17:15:09.000,7845,Domicile-travail,,2130,,1,1,0,1,0.00246026260342613,229.910319350996,23213,1,7.19897721848808,298249.448083162,5044610.01758397,298255.243966011,5044605.7475705
2013/07/24 17:38:49.000,2130,2013/07/24 17:15:09.000,7845,Domicile-travail,,2130,,-2,1338,0,1338,0.0822028495910771,111.894335191973,16618,1,8.00294690426259,294765.4382825,5039546.67692581,294767.678826011,5039554.35983697
2013/07/24 18:09:27.000,2131,2013/07/24 17:49:37.000,6855,Domicile-travail,,2131,,1,1,0,1,0.000207770499335424,81.5544292533697,14275,1,4.66371314586332,293464.446384437,5042196.39217435,293462.114350505,5042200.43096601
2013/07/24 18:09:27.000,2131,2013/07/24 17:49:37.000,6855,Domicile-travail,,2131,,-2,771,0,771,0.0720279866619061,25.910711133276,14055,1,4.00965497986064,293277.927602219,5047061.60050225,293274.354973472,5047059.78015698
2013/07/24 08:31:20.000,2132,2013/07/24 08:19:04.000,3736,Domicile-travail,,2132,,1,1,0,1,0.000182544304391121,194.986999582512,17576,1,15.2536253375479,295303.094669273,5042815.97805057,295311.454589495,5042828.73676601
2013/07/24 08:31:20.000,2132,2013/07/24 08:19:04.000,3736,Domicile-travail,,2132,,-2,588,0,588,0.0426476057520896,226.535916284269,12665,1,24.3164216063552,292546.812261916,5041975.73042022,292535.306545505,5041954.30830899
2013/07/24 18:11:53.000,2133,2013/07/24 17:44:05.000,8861,Domicile-travail,,2133,,1,1,0,1,1.94910870302758e-05,66.5019320467898,12669,1,0.942681777008839,292618.339588042,5042143.15347074,292617.873570505,5042142.33403399
2013/07/24 18:11:53.000,2133,2013/07/24 17:44:05.000,8861,Domicile-travail,,2133,,-2,1356,0,1356,0.101290696248965,94.14381789524,25487,1,5.53109091692816,299235.980823462,5044059.59665617,299238.992429495,5044064.23596601
2013/07/24 18:13:47.000,2134,2013/07/24 17:34:10.000,10343,Domicile-travail,,2134,,1,1,0,1,0.000316009214800295,318.919885989108,25710,1,24.8993074148422,299363.506931465,5039718.50975176,299383.825801011,5039704.1181205
2013/07/24 18:13:47.000,2134,2013/07/24 17:34:10.000,10343,Domicile-travail,,2134,,-2,1586,0,1586,0.118384001437401,29.7405418637916,14335,1,5.21696336319588,293501.602803934,5045472.44964606,293499.234352127,5045467.80129766
2013/07/24 18:13:02.000,2135,2013/07/24 17:55:34.000,6873,Domicile-travail,,2135,,1,1,0,1,0.001409477401343,147.40708341003,28735,1,11.632052976657,300859.495976497,5041086.58554037,300871.125,5041086.851
2013/07/24 18:13:02.000,2135,2013/07/24 17:55:34.000,6873,Domicile-travail,,2135,,-2,911,0,911,0.063739668985946,201.794599512269,26539,1,88.8787790135115,299935.094886632,5035507.16674528,299861.971033989,5035557.6874295
2013/07/24 18:15:54.000,2136,2013/07/24 18:12:17.000,817,Domicile-travail,,2136,,1,1,0,1,3.3060263631736e-05,189.44979027567,22242,1,0.72552759372801,297768.905403066,5042671.99757181,297768.258953246,5042672.32695445
2013/07/24 18:15:54.000,2136,2013/07/24 18:12:17.000,817,Domicile-travail,,2136,,-2,137,0,137,0.00807249041391704,222.182494255589,21364,1,2.45033323191137,297283.036561258,5042467.50590428,297284.799966011,5042465.8045705
2013/07/24 09:42:02.000,2137,2013/07/24 09:27:37.000,4889,Commute,,2137,,1,1,0,1,0.000883030586356887,14.6843095488343,22279,1,7.42299182297247,297689.403268917,5045536.06939224,297695.618966011,5045532.0115705
2013/07/24 09:42:02.000,2137,2013/07/24 09:27:37.000,4889,Commute,,2137,,-2,486,0,486,0.0512621062692443,331.998413967234,23852,1,2.59815845537019,298509.348445995,5049244.17703788,298506.782275182,5049243.77059635
2013/07/24 18:18:18.000,2138,2013/07/24 18:05:58.000,3703,Domicile-travail,,2138,,1,1,0,1,0.000123303251111673,53.2200022531329,18921,1,10.0874393085537,296035.575426565,5046767.878843,296029.534590505,5046759.80018399
2013/07/24 18:18:18.000,2138,2013/07/24 18:05:58.000,3703,Domicile-travail,,2138,,-2,456,0,456,0.0418639380198539,54.8868364588279,24677,1,29.4743850217808,298870.445080973,5046425.67381697,298843.563113033,5046437.76096601
2013/07/24 18:20:33.000,2139,2013/07/24 18:06:14.000,5079,Commute,,2139,,1,1,0,1,0.000160364503368775,143.540252473413,23852,1,5.06918301905142,298511.768090071,5049244.69591536,298506.761317107,5049243.90292042
2013/07/24 18:20:33.000,2139,2013/07/24 18:06:14.000,5079,Commute,,2139,,-2,485,0,485,0.0513156699008596,10.7026945773105,22008,1,150.083794728147,297777.011699699,5045370.5585268,297652.154033989,5045453.83942949
2013/07/24 18:23:18.000,2141,2013/07/24 18:01:12.000,8063,Travail,,2141,,1,1,0,1,3.71635562514159e-05,127.160423867987,7032,1,6.5521825534083,284774.919924384,5038110.5143222,284777.894553018,5038116.35235961
2013/07/24 18:23:18.000,2141,2013/07/24 18:01:12.000,8063,Travail,,2141,,-2,713,0,713,0.0910066015330915,92.8324151320914,10971,1,2.05472054161878,290734.089842353,5040273.1411278,290736.119265875,5040272.81969869
2013/07/24 08:51:10.000,2144,2013/07/24 08:22:28.000,9271,Domicile-travail,,2144,,1,1,0,1,0.00148977131683964,231.623389514227,16112,1,118.266165679759,294321.476930356,5044817.07560023,294430.976936967,5044772.39188399
2013/07/24 08:51:10.000,2144,2013/07/24 08:22:28.000,9271,Domicile-travail,,2144,,-2,1008,0,1008,0.10620047280467,42.5233597684818,26025,1,39.7951798621435,299575.382430199,5039856.58099538,299588.551966011,5039894.13388697
2013/07/24 18:33:01.000,2146,2013/07/24 18:11:23.000,6273,Social,,2146,,1,1,0,1,0.00176754057404638,26.8609764949709,22006,1,147.950519327099,297682.487358315,5045220.78256502,297558.873033989,5045302.07742949
2013/07/24 18:33:01.000,2146,2013/07/24 18:11:23.000,6273,Social,,2146,,-2,1089,0,1089,0.070393990444552,232.097427173934,27257,1,16.6929904403419,300204.726854126,5041989.51829543,300194.273315505,5041976.50370899
2013/07/24 18:25:09.000,2147,2013/07/24 16:15:45.000,37958,Sport,,2147,,1,1,0,1,0.000439483627902435,112.553653077389,25216,1,38.5916630723881,299231.001238027,5042232.72578022,299203.712811388,5042260.01420689
2013/07/24 18:25:09.000,2147,2013/07/24 16:15:45.000,37958,Sport,,2147,,-2,4843,0,4843,0.41578100471854,327.780049964615,25765,1,13.1493939297769,299372.932509695,5042116.52652892,299383.590966011,5042124.2274295
2013/07/24 18:45:33.000,2150,2013/07/24 18:20:08.000,5879,Domicile-travail,,2150,,1,1,0,1,0.00162006275038722,303.50169136609,27258,1,1.14278357309185,300225.814919818,5042024.13364751,300225.296106932,5042025.15187513
2013/07/24 18:45:33.000,2150,2013/07/24 18:20:08.000,5879,Domicile-travail,,2150,,-2,1272,0,1272,0.0654273247180006,194.638548993174,23816,1,21.796610749323,298471.734829209,5045487.98601219,298491.308886967,5045478.39703399
2013/07/24 18:46:56.000,2151,2013/07/24 18:40:52.000,1259,Social,,2151,,1,1,0,1,0.000437399348232987,230.208897302829,23170,1,11.4396582540655,298187.151536621,5042482.41722463,298196.790336011,5042476.25611051
2013/07/24 18:46:56.000,2151,2013/07/24 18:40:52.000,1259,Social,,2151,,-2,327,0,327,0.0139693209351584,149.323265724214,21360,1,0,297360.918678656,5042271.66124869,297360.918678656,5042271.66124869
2013/07/24 18:54:41.000,2152,2013/07/24 18:48:10.000,2234,Commute,,2152,,1,1,0,1,0.000418490734129439,50.4407399769765,24609,1,36.7745195712034,298848.909966192,5040756.91778727,298827.983040505,5040726.67825899
2013/07/24 18:54:41.000,2152,2013/07/24 18:48:10.000,2234,Commute,,2152,,-2,255,0,255,0.0243474907663961,188.958699303873,22825,1,11.4320888476946,298003.53995648,5042195.00334926,298013.621301011,5042189.6126955
2013/07/24 16:47:34.000,2153,2013/07/24 16:33:21.000,3557,Domicile-travail,,2153,,1,1,0,1,0.000191168517215531,100.68656878992,26957,1,0.403268329129129,300026.705581159,5041037.82263989,300026.768666225,5041038.22094332
2013/07/24 16:47:34.000,2153,2013/07/24 16:33:21.000,3557,Domicile-travail,,2153,,-2,777,0,777,0.0380321955806087,330.461999514822,24930,1,8.04993187973731,299093.337937951,5043379.2151659,299088.637570505,5043372.68003399
2013/07/24 19:01:17.000,2155,2013/07/24 18:47:34.000,4603,Social,,2155,,1,1,0,1,5.98300339821442e-05,167.228630972172,22582,1,4.51678488621693,297911.626861974,5045273.53619941,297913.677439403,5045277.56068421
2013/07/24 19:01:17.000,2155,2013/07/24 18:47:34.000,4603,Social,,2155,,-2,457,0,457,0.0513208581962842,116.114867386088,29117,1,62.9745454916134,301146.033794492,5045551.97007383,301203.282476967,5045525.73304399
2013/07/24 19:12:02.000,2156,2013/07/24 19:02:00.000,2626,Social,,2156,,1,1,0,1,0.000106872826182653,252.422106299744,26987,1,9.5118468838669,300012.748961669,5042079.23384108,300018.484429495,5042086.82196601
2013/07/24 19:12:02.000,2156,2013/07/24 19:02:00.000,2626,Social,,2156,,-2,539,0,539,0.0280871748404486,270.256804346429,25785,1,36.00044344557,299406.847090649,5043840.07710152,299421.244211011,5043873.07338697
2013/07/24 19:11:34.000,2157,2013/07/24 18:38:28.000,12328,Domicile-travail,,2157,,1,1,0,1,0.000171074345164082,159.974880024153,12297,1,16.8957228232751,292290.246372298,5041007.3792565,292289.86524,5041024.27068
2013/07/24 19:11:34.000,2157,2013/07/24 18:38:28.000,12328,Domicile-travail,,2157,,-2,1775,0,1775,0.137055367405929,177.742587460461,22728,1,2.02836154796262,298000.574351706,5034366.31708819,297999.216570505,5034367.82396601
2013/07/24 19:10:34.000,2158,2013/07/24 19:04:52.000,1731,Autres,,2158,,1,1,0,1,0.00367784899865372,108.477570875998,11750,1,7.58925954561358,291522.479231043,5045799.54671835,291525.478711011,5045806.51808697
2013/07/24 19:10:34.000,2158,2013/07/24 19:04:52.000,1731,Autres,,2158,,-2,272,0,272,0.0159576078986376,115.959880268387,11399,1,21.5457280840923,291428.183681041,5044856.56499919,291408.410228033,5044865.12239101
2013/07/24 17:55:35.000,2160,2013/07/24 17:41:14.000,4171,Domicile-travail,,2160,,1,1,0,1,0.00372631452954154,281.622404958928,29448,1,6.71770318388535,301266.405589203,5045646.71524975,301263.355815775,5045640.72973239
2013/07/24 17:55:35.000,2160,2013/07/24 17:41:14.000,4171,Domicile-travail,,2160,,-2,763,0,763,0.0444940312839192,150.548580923143,25488,1,34.5250807421806,299241.140377625,5044133.08437936,299269.975911011,5044114.0977205
2013/07/24 19:33:57.000,2162,2013/07/24 19:24:57.000,3246,Domicile-travail,,2162,,1,1,0,1,0.00251705056424363,314.890424640937,22846,1,3.93009153952697,298092.733467467,5043030.53436967,298091.161128989,5043026.93251303
2013/07/24 19:33:57.000,2162,2013/07/24 19:24:57.000,3246,Domicile-travail,,2162,,-2,448,0,448,0.0314933436062308,319.18644834069,25510,1,79.8345694653424,299179.413120425,5045403.66091043,299252.664886967,5045371.91603399
2013/07/24 17:34:02.000,2163,2013/07/24 17:09:57.000,4955,Commute,,2163,,1,1,0,1,1.31052412800483e-05,263.958884741361,27830,1,0,300394.828161069,5040730.28123828,300394.828161069,5040730.28123828
2013/07/24 17:34:02.000,2163,2013/07/24 17:09:57.000,4955,Commute,,2163,,-2,1105,0,1105,0.0542695262016164,204.871961464705,25791,1,11.7057606637986,299483.84623368,5044068.34719958,299493.582806011,5044061.8492005
2013/07/23 19:21:18.000,2164,2013/07/23 19:06:03.000,3494,Commute,,2164,,1,1,0,1,0.0022779026776666,320.983432738923,26327,1,41.9728661339055,299762.999543999,5041024.65680999,299784.698819495,5041060.58539101
2013/07/23 19:21:18.000,2164,2013/07/23 19:06:03.000,3494,Commute,,2164,,-2,764,0,764,0.0382537834179373,134.505494444616,25779,1,3.19344143738763,299483.601256255,5043219.60208979,299482.151464179,5043216.75671264
2013/07/22 18:06:22.000,2165,2013/07/22 17:37:06.000,4615,Commute,,2165,,1,1,0,1,0.000424607360982104,334.660382975061,27541,1,4.98749317266685,300331.796856889,5040770.40671026,300327.399853989,5040772.7607395
2013/07/22 18:06:22.000,2165,2013/07/22 17:37:06.000,4615,Commute,,2165,,-2,1132,0,1132,0.0516484892558074,152.997913747641,26085,1,9.43681444030412,299542.241410238,5043306.83534878,299537.296320505,5043298.79796399
2013/07/22 08:39:17.000,2167,2013/07/22 08:20:50.000,4257,other,,2167,,1,1,0,1,0.000239113766483759,222.001655322928,26085,1,18.7401553416901,299522.439972268,5043279.19950782,299533.010429495,5043294.67396601
2013/07/22 08:39:17.000,2167,2013/07/22 08:20:50.000,4257,other,,2167,,-2,980,0,980,0.0469609111189414,172.28631975276,27536,1,0,300309.894043663,5040586.6554522,300309.894043663,5040586.6554522
2013/07/24 19:48:13.000,2169,2013/07/24 19:40:46.000,1924,Autres,,2169,,1,1,0,1,0.00111830544095132,336.617179778409,11724,1,2.50044667662732,291632.311759061,5044723.46041025,291629.861113033,5044723.95696601
2013/07/24 19:48:13.000,2169,2013/07/24 19:40:46.000,1924,Autres,,2169,,-2,448,0,448,0.0199329999864639,21.8726383724326,11430,1,24.7068464381066,291241.683533353,5045902.39818096,291248.404501011,5045926.17331197
2013/07/24 18:48:17.000,2170,2013/07/24 18:06:21.000,12721,Domicile-travail,,2170,,1,1,0,1,0.000236099783304834,300.011508612222,14762,1,21.5975017755487,293806.037570934,5035575.17355095,293816.072149495,5035594.29838601
2013/07/24 18:48:17.000,2170,2013/07/24 18:06:21.000,12721,Domicile-travail,,2170,,-2,1493,0,1493,0.13608219249478,104.573432318439,15200,1,4.20005216082513,293895.638949541,5044605.13967388,293899.381223419,5044603.2328901
2013/07/24 19:48:34.000,2171,2013/07/24 19:34:27.000,4157,Social,,2171,,1,1,0,1,0.00369945450335885,257.526548981918,29115,1,9.24005958399431,301161.743258125,5045438.51969577,301157.548358853,5045430.2867424
2013/07/24 19:48:34.000,2171,2013/07/24 19:34:27.000,4157,Social,,2171,,-2,759,0,759,0.0436242961625191,80.2912355695874,27889,1,1.76158143482094,300534.003705491,5042867.34511639,300535.743598935,5042867.62068843
2013/07/24 19:39:30.000,2173,2013/07/24 19:26:07.000,2570,Social,,2173,,1,1,0,1,0.00127119232663216,261.710218720353,28478,1,9.92088634776347,300818.991475218,5043430.47483499,300811.478033989,5043436.95342949
2013/07/24 19:39:30.000,2173,2013/07/24 19:26:07.000,2570,Social,,2173,,-2,286,0,286,0.0263573054311514,72.4891776603043,26334,1,4.7590361715841,299671.792537692,5041644.63538836,299672.53701497,5041649.3358329
2013/07/24 20:15:22.000,2174,2013/07/24 19:58:11.000,5153,Other,,2174,,1,1,0,1,9.3243102540694e-05,75.7937236296455,22205,1,7.10807022238893,297686.376410886,5038726.47038902,297681.084033989,5038731.2154295
2013/07/24 20:15:22.000,2174,2013/07/24 19:58:11.000,5153,Other,,2174,,-2,957,0,957,0.0555984393860373,79.1986353447158,23157,1,0,298146.298234137,5041999.41885215,298146.298234137,5041999.41885215
2013/07/24 20:17:11.000,2175,2013/07/24 20:01:15.000,4862,Sport,,2175,,1,1,0,1,0.000433610108084646,111.18282753725,10529,1,31.9067396589271,290374.158885211,5045382.14918675,290342.31731,5045380.11102
2013/07/24 20:17:11.000,2175,2013/07/24 20:01:15.000,4862,Sport,,2175,,-2,943,0,943,0.0505155719335158,40.6168377702973,13118,1,0,292675.103503252,5048867.23286234,292675.103503252,5048867.23286234
2013/07/24 20:34:26.000,2177,2013/07/24 20:19:01.000,4085,Social,,2177,,1,1,0,1,0.000630103000880215,152.211840625352,25487,1,2.7119290882761,299237.614156608,5044061.9003883,299238.992429495,5044064.23596601
2013/07/24 20:34:26.000,2177,2013/07/24 20:19:01.000,4085,Social,,2177,,-2,807,0,807,0.043923323785105,218.81341003551,26332,1,25.6679076847902,299714.102599951,5041215.70526476,299728.203289495,5041237.15315601
2013/07/24 20:51:20.000,2178,2013/07/24 20:43:45.000,1879,Autre,,2178,,1,1,0,1,3.07064499759702e-05,74.6742091182569,27047,1,1.22787299667755,300046.032888664,5045885.30111921,300045.473570505,5045884.20803399
2013/07/24 20:51:20.000,2178,2013/07/24 20:43:45.000,1879,Autre,,2178,,-2,255,0,255,0.0198266991568774,353.190978612436,28835,1,41.8850029291467,301010.724057713,5046528.7598438,300995.437888989,5046489.76386303
2013/07/24 20:54:24.000,2179,2013/07/24 20:43:52.000,3167,Social,,2179,,1,1,0,1,0.000114951653860702,81.8500818427463,20422,1,8.85688114109871,296875.990714479,5044225.4559624,296871.627065505,5044217.74863399
2013/07/24 20:54:24.000,2179,2013/07/24 20:43:52.000,3167,Social,,2179,,-2,547,0,547,0.0350783909736079,224.183100959143,24941,1,0,299061.12213134,5043798.53237345,299061.12213134,5043798.53237345
2013/07/24 21:04:50.000,2180,2013/07/24 21:01:34.000,1108,Social,,2180,,1,1,0,1,0.00117862347779888,34.4153164605041,22235,1,97.6528996289076,297866.221500021,5042284.82348337,297783.931703989,5042337.4017895
2013/07/24 21:04:50.000,2180,2013/07/24 21:01:34.000,1108,Social,,2180,,-2,130,0,130,0.0129340544779075,269.101723025862,20711,1,5.2728366917614,297041.508339704,5042816.91638957,297036.980413989,5042819.6183695
2013/07/24 21:06:47.000,2181,2013/07/24 20:46:44.000,5184,Domicile-travail,,2181,,1,1,0,1,0.000621522292292507,179.216146371418,26327,1,40.200774641586,299821.544230466,5041039.66019769,299787.492423989,5041061.0278545
2013/07/24 21:06:47.000,2181,2013/07/24 20:46:44.000,5184,Domicile-travail,,2181,,-2,1014,0,1014,0.058686211449154,168.320373586093,20417,1,0,296841.566794067,5043634.3211725,296841.566794067,5043634.3211725
2013/07/24 21:11:06.000,2182,2013/07/24 20:57:50.000,4294,Commute,,2182,,1,1,0,1,0.000503853562049299,291.013889257688,25724,1,9.18840675430545,299371.429080096,5040332.28535296,299376.799429495,5040339.74096601
2013/07/24 21:11:06.000,2182,2013/07/24 20:57:50.000,4294,Commute,,2182,,-2,487,0,487,0.0466785358438983,175.239026269068,24366,1,57.0141889987558,298710.158334759,5043062.1667565,298758.190966011,5043031.45057051
2013/07/24 16:53:16.000,2183,2013/07/24 16:31:17.000,6955,Social,,2183,,1,1,0,1,5.36701473960135e-05,122.965527987972,18317,1,1.25197540727192,295683.680809842,5049521.69627773,295682.444,5049521.502
2013/07/24 16:53:16.000,2183,2013/07/24 16:31:17.000,6955,Social,,2183,,-2,625,0,625,0.0758752576986332,205.420566981669,22576,1,29.5453220280115,297926.401328768,5044786.97017016,297943.494429495,5044811.06896601
2013/07/24 22:05:30.000,2185,2013/07/24 21:36:47.000,6951,Commute,,2185,,1,1,0,1,0.00693472736374494,300.733286998849,17483,1,0,295326.845691791,5034153.95458761,295326.845691791,5034153.95458761
2013/07/24 22:05:30.000,2185,2013/07/24 21:36:47.000,6951,Commute,,2185,,-2,873,0,873,0.075927275584632,30.8820541454671,15368,1,11.4284556539964,294040.361919507,5036507.58773866,294030.179090956,5036512.77614895
2013/07/24 22:21:04.000,2186,2013/07/24 22:15:29.000,1448,Domicile-travail,,2186,,1,1,0,1,0.00424366068050388,289.792291058256,25779,1,9.29604562413323,299486.886032228,5043224.75883903,299482.177760505,5043216.74331399
2013/07/24 22:21:04.000,2186,2013/07/24 22:15:29.000,1448,Domicile-travail,,2186,,-2,299,0,299,0.0169247251973783,321.682286185472,24081,1,1.81655301515859,298598.345201443,5043689.43839898,298599.321859495,5043690.97006601
2013/07/24 22:26:14.000,2187,2013/07/24 22:04:57.000,7964,Commute,,2187,,1,1,0,1,4.41969996067711e-05,338.971869158036,25734,1,2.73713746136051,299422.416640263,5040814.94099008,299421.394283989,5040812.40195303
2013/07/24 22:26:14.000,2187,2013/07/24 22:04:57.000,7964,Commute,,2187,,-2,861,0,861,0.0860474716313507,283.544767034314,21703,1,97.2469035838724,297513.312582159,5046262.33200224,297527.469,5046358.543
2013/07/24 22:25:03.000,2188,2013/07/24 22:09:42.000,4216,Domicile-travail,,2188,,1,1,0,1,0.000164210130632522,19.8155147780425,26935,1,10.8372189736581,300064.301386637,5040340.17344111,300060.191338989,5040330.14583803
2013/07/24 22:25:03.000,2188,2013/07/24 22:09:42.000,4216,Domicile-travail,,2188,,-2,719,0,719,0.0432113789705837,151.779212647605,27009,1,84.808036828422,300023.267991813,5043431.0786853,300093.251301011,5043383.1752455
2013/07/24 23:19:30.000,2190,2013/07/24 23:08:33.000,2646,Social,,2190,,1,1,0,1,0.000557573306044262,297.873397731304,25481,1,7.37707818514442,299326.317401487,5043893.21786815,299332.441966011,5043889.1055705
2013/07/24 23:19:30.000,2190,2013/07/24 23:08:33.000,2646,Social,,2190,,-2,516,0,516,0.0289230043272308,86.5254481938312,22580,1,128.759441275526,297713.002627091,5045200.5804559,297819.989966011,5045128.9375705
2013/07/24 23:47:04.000,2191,2013/07/24 23:26:38.000,4123,Social,,2191,,1,1,0,1,0.000976067738087271,37.9999779991334,25451,1,48.134590286042,299295.81677414,5041728.9324281,299254.600033989,5041753.79442949
2013/07/24 23:47:04.000,2191,2013/07/24 23:26:38.000,4123,Social,,2191,,-2,999,0,999,0.0445605032114933,188.136067330822,24091,1,60.6683365243343,298621.909715949,5044266.66856314,298672.073956011,5044232.5482455
2013/07/24 23:49:59.000,2192,2013/07/24 23:08:12.000,11843,Social,,2192,,1,1,0,1,0.00167583338975823,50.947477211533,25153,1,12.41479305191,299199.058169644,5038335.17339644,299190.279585295,5038343.9519808
2013/07/24 23:49:59.000,2192,2013/07/24 23:08:12.000,11843,Social,,2192,,-2,1474,0,1474,0.125712389439238,332.782451822067,25815,1,42.8077743134537,299517.032799546,5046131.74636354,299478.130278033,5046149.60971601
2013/07/25 05:59:59.000,2194,2013/07/25 05:38:45.000,6300,Domicile-travail,,2194,,1,1,0,1,8.28812040610424e-05,231.057859384726,27859,1,5.77278695996405,300455.139101848,5041727.03976392,300458.208429495,5041731.92896601
2013/07/25 05:59:59.000,2194,2013/07/25 05:38:45.000,6300,Domicile-travail,,2194,,-2,1258,0,1258,0.0711803914581585,265.357235112328,18846,1,11.1824282286045,295934.730685131,5042467.42672831,295928.905390505,5042457.88143399
2013/07/25 06:37:31.000,2197,2013/07/25 06:26:54.000,4753,Domicile-travail,,2197,,1,1,0,1,4.88769669576386e-05,172.537837449231,25794,1,3.58432582206921,299356.034011212,5044237.31527948,299357.661261084,5044240.50893717
2013/07/25 06:37:31.000,2197,2013/07/25 06:26:54.000,4753,Domicile-travail,,2197,,-2,621,0,621,0.0514821072116115,114.210367719113,26327,1,43.9759046039392,299746.890438617,5041086.56667333,299784.256356011,5041063.37899551
2013/07/25 06:53:30.000,2198,2013/07/25 06:36:39.000,7105,Domicile-travail,,2198,,1,1,0,1,0.000127431459163891,5.10334544115375,20398,1,10.4128661432971,296784.6132379,5042998.89765834,296778.860470505,5042990.21817399
2013/07/25 06:53:30.000,2198,2013/07/25 06:36:39.000,7105,Domicile-travail,,2198,,-2,959,0,959,0.0742121558176053,52.8816051389507,27638,1,0,300302.335640648,5048076.87779673,300302.335640648,5048076.87779673
2013/07/25 07:04:07.000,2200,2013/07/25 06:21:23.000,12585,Domicile-travail,,2200,,1,1,0,1,0.00131878612403024,141.69414763376,16412,1,4.0262462753701,294659.921567988,5045650.53754138,294663.676976967,5045651.98928601
2013/07/25 07:04:07.000,2200,2013/07/25 06:21:23.000,12585,Domicile-travail,,2200,,-2,2107,0,2107,0.141339067712653,111.036276510352,23720,1,13.3200370196589,298465.4346911,5038682.9692078,298472.303749495,5038671.55695899
2013/07/25 07:05:55.000,2201,2013/07/25 06:54:17.000,3712,Domicile-travail,,2201,,1,1,0,1,0.000671467334098319,216.504628052594,24967,1,2.27706251210255,299026.953451526,5045541.89729254,299028.982329081,5045540.86352779
2013/07/25 07:05:55.000,2201,2013/07/25 06:54:17.000,3712,Domicile-travail,,2201,,-2,460,0,460,0.039063910607281,263.132408719563,21037,1,0.711731343480861,297194.270362456,5043079.72328293,297194.773632515,5043080.22655299
